Statistics	Correct_Neighbors
Intersection^2 *Jensen-Shannon^2	3
D2z^2 *Jaccard^2	3
D2z^2 *Mismatch^2	3
EuclideanZ^2 *Jaccard^2	3
EuclideanZ^2 *Mismatch^2	3
EMD^2 *D2s^2	3
Spearman^2 *Jaccard^2	3
Spearman^2 *Mismatch^2	3
Jaccard^2 *D2-star^2	3
Jaccard^2 *N2rc^2	3
D2s^2 *Kulczynski1^2	3
Mismatch^2 *D2-star^2	3
Mismatch^2 *N2rc^2	3
Manhattan *Intersection^2	2
Euclidean *Intersection	2
Euclidean *Intersection^2	2
Chi-Squared *Intersection^2	2
Normalized-Vectors *Jaccard	2
Normalized-Vectors *Mismatch	2
Normalized-Vectors *Canberra^2	2
Harmonic-Mean *Intersection^2	2
Jefferey-Div *Intersection	2
Jefferey-Div *Intersection^2	2
K-Div *Intersection^2	2
Pearson-Coeff *Canberra	2
Pearson-Coeff *Markov^2	2
Pearson-Coeff *Lengthd^2	2
Squared-Chord *Intersection^2	2
Markov *Intersection^2	2
Intersection *Euclidean^2	2
D2z *Canberra	2
D2z *Markov^2	2
D2z *Lengthd^2	2
SimMM *Canberra^2	2
EuclideanZ *Markov^2	2
EuclideanZ *RRE-k-r^2	2
EuclideanZ *Lengthd^2	2
EMD *Intersection^2	2
Jaccard *Similarity-ratio^2	2
Lengthd *Intersection^2	2
D2s *KL-Cond^2	2
D2s *Jensen-Shannon^2	2
Mismatch *Similarity-ratio^2	2
Canberra *Similarity-ratio	2
Canberra *N2r	2
Canberra *N2rrc	2
Kulczynski1 *Intersection^2	2
Similarity-ratio *Manhattan^2	2
Similarity-ratio *Chi-Squared^2	2
Similarity-ratio *Harmonic-Mean^2	2
Similarity-ratio *Squared-Chord^2	2
Similarity-ratio *Markov^2	2
Similarity-ratio *EMD^2	2
Similarity-ratio *Lengthd^2	2
Similarity-ratio *Kulczynski1^2	2
Jensen-Shannon *Intersection^2	2
D2-star *Intersection^2	2
D2-star *EMD^2	2
N2r *Markov^2	2
N2r *EMD^2	2
N2r *Lengthd^2	2
N2rc *KL-Cond^2	2
N2rc *EMD^2	2
N2rrc *Manhattan^2	2
N2rrc *Chi-Squared^2	2
N2rrc *Harmonic-Mean^2	2
N2rrc *Squared-Chord^2	2
N2rrc *KL-Cond^2	2
N2rrc *EMD^2	2
N2rrc *Lengthd^2	2
N2rrc *Kulczynski1^2	2
Euclidean^2 *Intersection^2	2
Normalized-Vectors^2 *Jaccard^2	2
Normalized-Vectors^2 *Mismatch^2	2
Jefferey-Div^2 *Intersection^2	2
Pearson-Coeff^2 *Canberra^2	2
D2z^2 *Canberra^2	2
Canberra^2 *Similarity-ratio^2	2
Canberra^2 *N2r^2	2
Canberra^2 *N2rrc^2	2
Intersection	1
Intersection^2	1
Manhattan *N2rc	1
Manhattan *N2rrc	1
Manhattan *D2s^2	1
Chi-Squared *N2rc	1
Chi-Squared *N2rrc	1
Chi-Squared *D2s^2	1
Normalized-Vectors *EMD^2	1
Harmonic-Mean *D2s	1
Harmonic-Mean *N2rc	1
Pearson-Coeff *Manhattan^2	1
Pearson-Coeff *Kulczynski1^2	1
Squared-Chord *N2rc	1
Squared-Chord *N2rrc	1
Squared-Chord *D2s^2	1
KL-Cond *N2rc	1
KL-Cond *N2rrc	1
Markov *N2rc	1
Markov *N2rrc	1
Markov *D2s^2	1
Markov *N2rc^2	1
Intersection *AFd	1
Intersection *D2-star	1
Intersection *Intersection^2	1
Intersection *D2s^2	1
Intersection *AFd^2	1
RRE-k-r *D2s	1
RRE-k-r *Similarity-ratio	1
RRE-k-r *N2rc	1
RRE-k-r *N2rrc	1
D2z *Manhattan^2	1
D2z *Kulczynski1^2	1
SimMM *Jaccard	1
SimMM *Mismatch	1
SimMM *Intersection^2	1
SimMM *RRE-k-r^2	1
EuclideanZ *Canberra	1
EMD *N2rc	1
EMD *N2rrc	1
EMD *D2s^2	1
EMD *N2rc^2	1
Jaccard *Pearson-Coeff^2	1
Jaccard *D2z^2	1
Jaccard *N2r^2	1
Jaccard *N2rc^2	1
Jaccard *N2rrc^2	1
Lengthd *N2rc	1
Lengthd *N2rrc	1
Lengthd *D2s^2	1
Lengthd *N2rc^2	1
D2s *Jensen-Shannon	1
D2s *Euclidean^2	1
D2s *Jefferey-Div^2	1
D2s *K-Div^2	1
AFd *Intersection^2	1
Mismatch *Pearson-Coeff^2	1
Mismatch *D2z^2	1
Mismatch *N2r^2	1
Mismatch *N2rc^2	1
Mismatch *N2rrc^2	1
Canberra *D2-star	1
Canberra *N2rc	1
Canberra *N2rc^2	1
Canberra *N2rrc^2	1
Kulczynski1 *N2rc	1
Kulczynski1 *N2rrc	1
Kulczynski1 *D2s^2	1
Similarity-ratio *Intersection^2	1
Similarity-ratio *Jensen-Shannon^2	1
D2-star *Manhattan^2	1
D2-star *Chi-Squared^2	1
D2-star *Squared-Chord^2	1
D2-star *Markov^2	1
D2-star *Lengthd^2	1
D2-star *Kulczynski1^2	1
N2r *Manhattan^2	1
N2r *KL-Cond^2	1
N2r *Intersection^2	1
N2r *Kulczynski1^2	1
N2rc *Manhattan^2	1
N2rc *Chi-Squared^2	1
N2rc *Harmonic-Mean^2	1
N2rc *Jefferey-Div^2	1
N2rc *K-Div^2	1
N2rc *Squared-Chord^2	1
N2rc *Markov^2	1
N2rc *Lengthd^2	1
N2rc *Kulczynski1^2	1
N2rc *Jensen-Shannon^2	1
N2rrc *Jefferey-Div^2	1
N2rrc *K-Div^2	1
N2rrc *Jensen-Shannon^2	1
Manhattan^2 *N2rc^2	1
Manhattan^2 *N2rrc^2	1
Chi-Squared^2 *N2rc^2	1
Chi-Squared^2 *N2rrc^2	1
Harmonic-Mean^2 *D2s^2	1
Harmonic-Mean^2 *N2rc^2	1
Squared-Chord^2 *N2rc^2	1
Squared-Chord^2 *N2rrc^2	1
KL-Cond^2 *N2rc^2	1
KL-Cond^2 *N2rrc^2	1
Markov^2 *N2rc^2	1
Markov^2 *N2rrc^2	1
Intersection^2 *AFd^2	1
Intersection^2 *D2-star^2	1
RRE-k-r^2 *D2s^2	1
RRE-k-r^2 *Similarity-ratio^2	1
RRE-k-r^2 *N2rc^2	1
RRE-k-r^2 *N2rrc^2	1
SimMM^2 *Jaccard^2	1
SimMM^2 *Mismatch^2	1
EuclideanZ^2 *Canberra^2	1
EMD^2 *N2rc^2	1
EMD^2 *N2rrc^2	1
Lengthd^2 *N2rc^2	1
Lengthd^2 *N2rrc^2	1
D2s^2 *Jensen-Shannon^2	1
Canberra^2 *D2-star^2	1
Canberra^2 *N2rc^2	1
Kulczynski1^2 *N2rc^2	1
Kulczynski1^2 *N2rrc^2	1
Hellinger	0
Normalized-Vectors	0
Pearson-Coeff	0
D2z	0
SimMM	0
EuclideanZ	0
Spearman	0
D2s	0
AFd	0
Kulczynski2	0
Similarity-ratio	0
D2-star	0
N2r	0
N2rc	0
N2rrc	0
Hellinger^2	0
Normalized-Vectors^2	0
Pearson-Coeff^2	0
D2z^2	0
SimMM^2	0
EuclideanZ^2	0
Spearman^2	0
D2s^2	0
AFd^2	0
Kulczynski2^2	0
Similarity-ratio^2	0
D2-star^2	0
N2r^2	0
N2rc^2	0
N2rrc^2	0
Hellinger *Manhattan	0
Hellinger *Euclidean	0
Hellinger *Chi-Squared	0
Hellinger *Normalized-Vectors	0
Hellinger *Harmonic-Mean	0
Hellinger *Jefferey-Div	0
Hellinger *K-Div	0
Hellinger *Pearson-Coeff	0
Hellinger *Squared-Chord	0
Hellinger *KL-Cond	0
Hellinger *Markov	0
Hellinger *Intersection	0
Hellinger *RRE-k-r	0
Hellinger *D2z	0
Hellinger *SimMM	0
Hellinger *EuclideanZ	0
Hellinger *EMD	0
Hellinger *Spearman	0
Hellinger *Jaccard	0
Hellinger *Lengthd	0
Hellinger *D2s	0
Hellinger *AFd	0
Hellinger *Mismatch	0
Hellinger *Canberra	0
Hellinger *Kulczynski1	0
Hellinger *Kulczynski2	0
Hellinger *Similarity-ratio	0
Hellinger *Jensen-Shannon	0
Hellinger *D2-star	0
Hellinger *N2r	0
Hellinger *N2rc	0
Hellinger *N2rrc	0
Hellinger *Hellinger^2	0
Hellinger *Manhattan^2	0
Hellinger *Euclidean^2	0
Hellinger *Chi-Squared^2	0
Hellinger *Normalized-Vectors^2	0
Hellinger *Harmonic-Mean^2	0
Hellinger *Jefferey-Div^2	0
Hellinger *K-Div^2	0
Hellinger *Pearson-Coeff^2	0
Hellinger *Squared-Chord^2	0
Hellinger *KL-Cond^2	0
Hellinger *Markov^2	0
Hellinger *Intersection^2	0
Hellinger *RRE-k-r^2	0
Hellinger *D2z^2	0
Hellinger *SimMM^2	0
Hellinger *EuclideanZ^2	0
Hellinger *EMD^2	0
Hellinger *Spearman^2	0
Hellinger *Lengthd^2	0
Hellinger *D2s^2	0
Hellinger *AFd^2	0
Hellinger *Canberra^2	0
Hellinger *Kulczynski1^2	0
Hellinger *Kulczynski2^2	0
Hellinger *Similarity-ratio^2	0
Hellinger *Jensen-Shannon^2	0
Hellinger *D2-star^2	0
Hellinger *N2r^2	0
Hellinger *N2rc^2	0
Hellinger *N2rrc^2	0
Manhattan *Normalized-Vectors	0
Manhattan *Pearson-Coeff	0
Manhattan *D2z	0
Manhattan *SimMM	0
Manhattan *EuclideanZ	0
Manhattan *Spearman	0
Manhattan *Kulczynski2	0
Manhattan *Similarity-ratio	0
Manhattan *D2-star	0
Manhattan *N2r	0
Manhattan *Hellinger^2	0
Manhattan *Normalized-Vectors^2	0
Manhattan *Pearson-Coeff^2	0
Manhattan *D2z^2	0
Manhattan *SimMM^2	0
Manhattan *EuclideanZ^2	0
Manhattan *Spearman^2	0
Manhattan *Kulczynski2^2	0
Manhattan *Similarity-ratio^2	0
Manhattan *D2-star^2	0
Manhattan *N2r^2	0
Manhattan *N2rc^2	0
Manhattan *N2rrc^2	0
Euclidean *Normalized-Vectors	0
Euclidean *Pearson-Coeff	0
Euclidean *D2z	0
Euclidean *SimMM	0
Euclidean *EuclideanZ	0
Euclidean *Spearman	0
Euclidean *D2s	0
Euclidean *Kulczynski2	0
Euclidean *Similarity-ratio	0
Euclidean *D2-star	0
Euclidean *N2r	0
Euclidean *N2rc	0
Euclidean *N2rrc	0
Euclidean *Hellinger^2	0
Euclidean *Normalized-Vectors^2	0
Euclidean *Pearson-Coeff^2	0
Euclidean *D2z^2	0
Euclidean *SimMM^2	0
Euclidean *EuclideanZ^2	0
Euclidean *Spearman^2	0
Euclidean *D2s^2	0
Euclidean *Kulczynski2^2	0
Euclidean *Similarity-ratio^2	0
Euclidean *D2-star^2	0
Euclidean *N2r^2	0
Euclidean *N2rc^2	0
Euclidean *N2rrc^2	0
Chi-Squared *Normalized-Vectors	0
Chi-Squared *Pearson-Coeff	0
Chi-Squared *D2z	0
Chi-Squared *SimMM	0
Chi-Squared *EuclideanZ	0
Chi-Squared *Spearman	0
Chi-Squared *Kulczynski2	0
Chi-Squared *Similarity-ratio	0
Chi-Squared *D2-star	0
Chi-Squared *N2r	0
Chi-Squared *Hellinger^2	0
Chi-Squared *Normalized-Vectors^2	0
Chi-Squared *Pearson-Coeff^2	0
Chi-Squared *D2z^2	0
Chi-Squared *SimMM^2	0
Chi-Squared *EuclideanZ^2	0
Chi-Squared *Spearman^2	0
Chi-Squared *Kulczynski2^2	0
Chi-Squared *Similarity-ratio^2	0
Chi-Squared *D2-star^2	0
Chi-Squared *N2r^2	0
Chi-Squared *N2rc^2	0
Chi-Squared *N2rrc^2	0
Normalized-Vectors *Harmonic-Mean	0
Normalized-Vectors *Jefferey-Div	0
Normalized-Vectors *K-Div	0
Normalized-Vectors *Pearson-Coeff	0
Normalized-Vectors *Squared-Chord	0
Normalized-Vectors *KL-Cond	0
Normalized-Vectors *Markov	0
Normalized-Vectors *Intersection	0
Normalized-Vectors *RRE-k-r	0
Normalized-Vectors *D2z	0
Normalized-Vectors *SimMM	0
Normalized-Vectors *EuclideanZ	0
Normalized-Vectors *EMD	0
Normalized-Vectors *Spearman	0
Normalized-Vectors *Lengthd	0
Normalized-Vectors *D2s	0
Normalized-Vectors *AFd	0
Normalized-Vectors *Canberra	0
Normalized-Vectors *Kulczynski1	0
Normalized-Vectors *Kulczynski2	0
Normalized-Vectors *Similarity-ratio	0
Normalized-Vectors *Jensen-Shannon	0
Normalized-Vectors *D2-star	0
Normalized-Vectors *N2r	0
Normalized-Vectors *N2rc	0
Normalized-Vectors *N2rrc	0
Normalized-Vectors *Hellinger^2	0
Normalized-Vectors *Manhattan^2	0
Normalized-Vectors *Euclidean^2	0
Normalized-Vectors *Chi-Squared^2	0
Normalized-Vectors *Normalized-Vectors^2	0
Normalized-Vectors *Harmonic-Mean^2	0
Normalized-Vectors *Jefferey-Div^2	0
Normalized-Vectors *K-Div^2	0
Normalized-Vectors *Pearson-Coeff^2	0
Normalized-Vectors *Squared-Chord^2	0
Normalized-Vectors *KL-Cond^2	0
Normalized-Vectors *Markov^2	0
Normalized-Vectors *Intersection^2	0
Normalized-Vectors *RRE-k-r^2	0
Normalized-Vectors *D2z^2	0
Normalized-Vectors *SimMM^2	0
Normalized-Vectors *EuclideanZ^2	0
Normalized-Vectors *Spearman^2	0
Normalized-Vectors *Lengthd^2	0
Normalized-Vectors *D2s^2	0
Normalized-Vectors *AFd^2	0
Normalized-Vectors *Kulczynski1^2	0
Normalized-Vectors *Kulczynski2^2	0
Normalized-Vectors *Similarity-ratio^2	0
Normalized-Vectors *Jensen-Shannon^2	0
Normalized-Vectors *D2-star^2	0
Normalized-Vectors *N2r^2	0
Normalized-Vectors *N2rc^2	0
Normalized-Vectors *N2rrc^2	0
Harmonic-Mean *Pearson-Coeff	0
Harmonic-Mean *D2z	0
Harmonic-Mean *SimMM	0
Harmonic-Mean *EuclideanZ	0
Harmonic-Mean *Spearman	0
Harmonic-Mean *Kulczynski2	0
Harmonic-Mean *Similarity-ratio	0
Harmonic-Mean *D2-star	0
Harmonic-Mean *N2r	0
Harmonic-Mean *N2rrc	0
Harmonic-Mean *Hellinger^2	0
Harmonic-Mean *Normalized-Vectors^2	0
Harmonic-Mean *Pearson-Coeff^2	0
Harmonic-Mean *D2z^2	0
Harmonic-Mean *SimMM^2	0
Harmonic-Mean *EuclideanZ^2	0
Harmonic-Mean *Spearman^2	0
Harmonic-Mean *D2s^2	0
Harmonic-Mean *Kulczynski2^2	0
Harmonic-Mean *Similarity-ratio^2	0
Harmonic-Mean *D2-star^2	0
Harmonic-Mean *N2r^2	0
Harmonic-Mean *N2rc^2	0
Harmonic-Mean *N2rrc^2	0
Jefferey-Div *Pearson-Coeff	0
Jefferey-Div *D2z	0
Jefferey-Div *SimMM	0
Jefferey-Div *EuclideanZ	0
Jefferey-Div *Spearman	0
Jefferey-Div *D2s	0
Jefferey-Div *Kulczynski2	0
Jefferey-Div *Similarity-ratio	0
Jefferey-Div *D2-star	0
Jefferey-Div *N2r	0
Jefferey-Div *N2rc	0
Jefferey-Div *N2rrc	0
Jefferey-Div *Hellinger^2	0
Jefferey-Div *Normalized-Vectors^2	0
Jefferey-Div *Pearson-Coeff^2	0
Jefferey-Div *D2z^2	0
Jefferey-Div *SimMM^2	0
Jefferey-Div *EuclideanZ^2	0
Jefferey-Div *Spearman^2	0
Jefferey-Div *D2s^2	0
Jefferey-Div *Kulczynski2^2	0
Jefferey-Div *Similarity-ratio^2	0
Jefferey-Div *D2-star^2	0
Jefferey-Div *N2r^2	0
Jefferey-Div *N2rc^2	0
Jefferey-Div *N2rrc^2	0
K-Div *Pearson-Coeff	0
K-Div *D2z	0
K-Div *SimMM	0
K-Div *EuclideanZ	0
K-Div *Spearman	0
K-Div *D2s	0
K-Div *Kulczynski2	0
K-Div *Similarity-ratio	0
K-Div *D2-star	0
K-Div *N2r	0
K-Div *N2rc	0
K-Div *N2rrc	0
K-Div *Hellinger^2	0
K-Div *Normalized-Vectors^2	0
K-Div *Pearson-Coeff^2	0
K-Div *D2z^2	0
K-Div *SimMM^2	0
K-Div *EuclideanZ^2	0
K-Div *Spearman^2	0
K-Div *D2s^2	0
K-Div *Kulczynski2^2	0
K-Div *Similarity-ratio^2	0
K-Div *D2-star^2	0
K-Div *N2r^2	0
K-Div *N2rc^2	0
K-Div *N2rrc^2	0
Pearson-Coeff *Squared-Chord	0
Pearson-Coeff *KL-Cond	0
Pearson-Coeff *Markov	0
Pearson-Coeff *Intersection	0
Pearson-Coeff *RRE-k-r	0
Pearson-Coeff *D2z	0
Pearson-Coeff *SimMM	0
Pearson-Coeff *EuclideanZ	0
Pearson-Coeff *EMD	0
Pearson-Coeff *Spearman	0
Pearson-Coeff *Lengthd	0
Pearson-Coeff *D2s	0
Pearson-Coeff *AFd	0
Pearson-Coeff *Kulczynski1	0
Pearson-Coeff *Kulczynski2	0
Pearson-Coeff *Similarity-ratio	0
Pearson-Coeff *Jensen-Shannon	0
Pearson-Coeff *D2-star	0
Pearson-Coeff *N2r	0
Pearson-Coeff *N2rc	0
Pearson-Coeff *N2rrc	0
Pearson-Coeff *Hellinger^2	0
Pearson-Coeff *Euclidean^2	0
Pearson-Coeff *Chi-Squared^2	0
Pearson-Coeff *Normalized-Vectors^2	0
Pearson-Coeff *Harmonic-Mean^2	0
Pearson-Coeff *Jefferey-Div^2	0
Pearson-Coeff *K-Div^2	0
Pearson-Coeff *Pearson-Coeff^2	0
Pearson-Coeff *Squared-Chord^2	0
Pearson-Coeff *KL-Cond^2	0
Pearson-Coeff *Intersection^2	0
Pearson-Coeff *D2z^2	0
Pearson-Coeff *SimMM^2	0
Pearson-Coeff *EuclideanZ^2	0
Pearson-Coeff *Spearman^2	0
Pearson-Coeff *D2s^2	0
Pearson-Coeff *AFd^2	0
Pearson-Coeff *Kulczynski2^2	0
Pearson-Coeff *Similarity-ratio^2	0
Pearson-Coeff *Jensen-Shannon^2	0
Pearson-Coeff *D2-star^2	0
Pearson-Coeff *N2r^2	0
Pearson-Coeff *N2rc^2	0
Pearson-Coeff *N2rrc^2	0
Squared-Chord *D2z	0
Squared-Chord *SimMM	0
Squared-Chord *EuclideanZ	0
Squared-Chord *Spearman	0
Squared-Chord *Kulczynski2	0
Squared-Chord *Similarity-ratio	0
Squared-Chord *D2-star	0
Squared-Chord *N2r	0
Squared-Chord *Hellinger^2	0
Squared-Chord *Normalized-Vectors^2	0
Squared-Chord *Pearson-Coeff^2	0
Squared-Chord *D2z^2	0
Squared-Chord *SimMM^2	0
Squared-Chord *EuclideanZ^2	0
Squared-Chord *Spearman^2	0
Squared-Chord *Kulczynski2^2	0
Squared-Chord *Similarity-ratio^2	0
Squared-Chord *D2-star^2	0
Squared-Chord *N2r^2	0
Squared-Chord *N2rc^2	0
Squared-Chord *N2rrc^2	0
KL-Cond *D2z	0
KL-Cond *SimMM	0
KL-Cond *EuclideanZ	0
KL-Cond *Spearman	0
KL-Cond *D2s	0
KL-Cond *Kulczynski2	0
KL-Cond *Similarity-ratio	0
KL-Cond *D2-star	0
KL-Cond *N2r	0
KL-Cond *Hellinger^2	0
KL-Cond *Normalized-Vectors^2	0
KL-Cond *Pearson-Coeff^2	0
KL-Cond *D2z^2	0
KL-Cond *SimMM^2	0
KL-Cond *EuclideanZ^2	0
KL-Cond *Spearman^2	0
KL-Cond *D2s^2	0
KL-Cond *Kulczynski2^2	0
KL-Cond *Similarity-ratio^2	0
KL-Cond *D2-star^2	0
KL-Cond *N2r^2	0
KL-Cond *N2rc^2	0
KL-Cond *N2rrc^2	0
Markov *D2z	0
Markov *SimMM	0
Markov *EuclideanZ	0
Markov *Spearman	0
Markov *Kulczynski2	0
Markov *Similarity-ratio	0
Markov *D2-star	0
Markov *N2r	0
Markov *Hellinger^2	0
Markov *Normalized-Vectors^2	0
Markov *Pearson-Coeff^2	0
Markov *D2z^2	0
Markov *SimMM^2	0
Markov *EuclideanZ^2	0
Markov *Spearman^2	0
Markov *Kulczynski2^2	0
Markov *Similarity-ratio^2	0
Markov *D2-star^2	0
Markov *N2r^2	0
Markov *N2rrc^2	0
Intersection *D2z	0
Intersection *SimMM	0
Intersection *EuclideanZ	0
Intersection *Spearman	0
Intersection *Kulczynski2	0
Intersection *Similarity-ratio	0
Intersection *N2r	0
Intersection *N2rc	0
Intersection *N2rrc	0
Intersection *Hellinger^2	0
Intersection *Normalized-Vectors^2	0
Intersection *Pearson-Coeff^2	0
Intersection *D2z^2	0
Intersection *SimMM^2	0
Intersection *EuclideanZ^2	0
Intersection *Spearman^2	0
Intersection *Kulczynski2^2	0
Intersection *Similarity-ratio^2	0
Intersection *D2-star^2	0
Intersection *N2r^2	0
Intersection *N2rc^2	0
Intersection *N2rrc^2	0
RRE-k-r *D2z	0
RRE-k-r *SimMM	0
RRE-k-r *EuclideanZ	0
RRE-k-r *Spearman	0
RRE-k-r *Kulczynski2	0
RRE-k-r *D2-star	0
RRE-k-r *N2r	0
RRE-k-r *Hellinger^2	0
RRE-k-r *Normalized-Vectors^2	0
RRE-k-r *Pearson-Coeff^2	0
RRE-k-r *D2z^2	0
RRE-k-r *SimMM^2	0
RRE-k-r *EuclideanZ^2	0
RRE-k-r *Spearman^2	0
RRE-k-r *D2s^2	0
RRE-k-r *Kulczynski2^2	0
RRE-k-r *Similarity-ratio^2	0
RRE-k-r *D2-star^2	0
RRE-k-r *N2r^2	0
RRE-k-r *N2rc^2	0
RRE-k-r *N2rrc^2	0
D2z *SimMM	0
D2z *EuclideanZ	0
D2z *EMD	0
D2z *Spearman	0
D2z *Lengthd	0
D2z *D2s	0
D2z *AFd	0
D2z *Kulczynski1	0
D2z *Kulczynski2	0
D2z *Similarity-ratio	0
D2z *Jensen-Shannon	0
D2z *D2-star	0
D2z *N2r	0
D2z *N2rc	0
D2z *N2rrc	0
D2z *Hellinger^2	0
D2z *Euclidean^2	0
D2z *Chi-Squared^2	0
D2z *Normalized-Vectors^2	0
D2z *Harmonic-Mean^2	0
D2z *Jefferey-Div^2	0
D2z *K-Div^2	0
D2z *Pearson-Coeff^2	0
D2z *Squared-Chord^2	0
D2z *KL-Cond^2	0
D2z *Intersection^2	0
D2z *D2z^2	0
D2z *SimMM^2	0
D2z *EuclideanZ^2	0
D2z *Spearman^2	0
D2z *D2s^2	0
D2z *AFd^2	0
D2z *Kulczynski2^2	0
D2z *Similarity-ratio^2	0
D2z *Jensen-Shannon^2	0
D2z *D2-star^2	0
D2z *N2r^2	0
D2z *N2rc^2	0
D2z *N2rrc^2	0
SimMM *EuclideanZ	0
SimMM *EMD	0
SimMM *Spearman	0
SimMM *Lengthd	0
SimMM *D2s	0
SimMM *AFd	0
SimMM *Canberra	0
SimMM *Kulczynski1	0
SimMM *Kulczynski2	0
SimMM *Similarity-ratio	0
SimMM *Jensen-Shannon	0
SimMM *D2-star	0
SimMM *N2r	0
SimMM *N2rc	0
SimMM *N2rrc	0
SimMM *Hellinger^2	0
SimMM *Manhattan^2	0
SimMM *Euclidean^2	0
SimMM *Chi-Squared^2	0
SimMM *Normalized-Vectors^2	0
SimMM *Harmonic-Mean^2	0
SimMM *Jefferey-Div^2	0
SimMM *K-Div^2	0
SimMM *Pearson-Coeff^2	0
SimMM *Squared-Chord^2	0
SimMM *KL-Cond^2	0
SimMM *Markov^2	0
SimMM *D2z^2	0
SimMM *SimMM^2	0
SimMM *EuclideanZ^2	0
SimMM *EMD^2	0
SimMM *Spearman^2	0
SimMM *Lengthd^2	0
SimMM *D2s^2	0
SimMM *AFd^2	0
SimMM *Kulczynski1^2	0
SimMM *Kulczynski2^2	0
SimMM *Similarity-ratio^2	0
SimMM *Jensen-Shannon^2	0
SimMM *D2-star^2	0
SimMM *N2r^2	0
SimMM *N2rc^2	0
SimMM *N2rrc^2	0
EuclideanZ *EMD	0
EuclideanZ *Spearman	0
EuclideanZ *Lengthd	0
EuclideanZ *D2s	0
EuclideanZ *AFd	0
EuclideanZ *Kulczynski1	0
EuclideanZ *Kulczynski2	0
EuclideanZ *Similarity-ratio	0
EuclideanZ *Jensen-Shannon	0
EuclideanZ *D2-star	0
EuclideanZ *N2r	0
EuclideanZ *N2rc	0
EuclideanZ *N2rrc	0
EuclideanZ *Hellinger^2	0
EuclideanZ *Manhattan^2	0
EuclideanZ *Euclidean^2	0
EuclideanZ *Chi-Squared^2	0
EuclideanZ *Normalized-Vectors^2	0
EuclideanZ *Harmonic-Mean^2	0
EuclideanZ *Jefferey-Div^2	0
EuclideanZ *K-Div^2	0
EuclideanZ *Pearson-Coeff^2	0
EuclideanZ *Squared-Chord^2	0
EuclideanZ *KL-Cond^2	0
EuclideanZ *Intersection^2	0
EuclideanZ *D2z^2	0
EuclideanZ *SimMM^2	0
EuclideanZ *EuclideanZ^2	0
EuclideanZ *Spearman^2	0
EuclideanZ *D2s^2	0
EuclideanZ *AFd^2	0
EuclideanZ *Kulczynski1^2	0
EuclideanZ *Kulczynski2^2	0
EuclideanZ *Similarity-ratio^2	0
EuclideanZ *Jensen-Shannon^2	0
EuclideanZ *D2-star^2	0
EuclideanZ *N2r^2	0
EuclideanZ *N2rc^2	0
EuclideanZ *N2rrc^2	0
EMD *Spearman	0
EMD *Kulczynski2	0
EMD *Similarity-ratio	0
EMD *D2-star	0
EMD *N2r	0
EMD *Hellinger^2	0
EMD *Normalized-Vectors^2	0
EMD *Pearson-Coeff^2	0
EMD *D2z^2	0
EMD *SimMM^2	0
EMD *EuclideanZ^2	0
EMD *Spearman^2	0
EMD *Kulczynski2^2	0
EMD *Similarity-ratio^2	0
EMD *D2-star^2	0
EMD *N2r^2	0
EMD *N2rrc^2	0
Spearman *Lengthd	0
Spearman *D2s	0
Spearman *AFd	0
Spearman *Canberra	0
Spearman *Kulczynski1	0
Spearman *Kulczynski2	0
Spearman *Similarity-ratio	0
Spearman *Jensen-Shannon	0
Spearman *D2-star	0
Spearman *N2r	0
Spearman *N2rc	0
Spearman *N2rrc	0
Spearman *Hellinger^2	0
Spearman *Manhattan^2	0
Spearman *Euclidean^2	0
Spearman *Chi-Squared^2	0
Spearman *Normalized-Vectors^2	0
Spearman *Harmonic-Mean^2	0
Spearman *Jefferey-Div^2	0
Spearman *K-Div^2	0
Spearman *Pearson-Coeff^2	0
Spearman *Squared-Chord^2	0
Spearman *KL-Cond^2	0
Spearman *Markov^2	0
Spearman *Intersection^2	0
Spearman *D2z^2	0
Spearman *SimMM^2	0
Spearman *EuclideanZ^2	0
Spearman *EMD^2	0
Spearman *Spearman^2	0
Spearman *Lengthd^2	0
Spearman *D2s^2	0
Spearman *AFd^2	0
Spearman *Kulczynski1^2	0
Spearman *Kulczynski2^2	0
Spearman *Similarity-ratio^2	0
Spearman *Jensen-Shannon^2	0
Spearman *D2-star^2	0
Spearman *N2r^2	0
Spearman *N2rc^2	0
Spearman *N2rrc^2	0
Jaccard *Kulczynski2	0
Jaccard *Hellinger^2	0
Jaccard *Normalized-Vectors^2	0
Jaccard *SimMM^2	0
Jaccard *EuclideanZ^2	0
Jaccard *Spearman^2	0
Jaccard *Kulczynski2^2	0
Jaccard *D2-star^2	0
Lengthd *Kulczynski2	0
Lengthd *Similarity-ratio	0
Lengthd *D2-star	0
Lengthd *N2r	0
Lengthd *Hellinger^2	0
Lengthd *Normalized-Vectors^2	0
Lengthd *Pearson-Coeff^2	0
Lengthd *D2z^2	0
Lengthd *SimMM^2	0
Lengthd *EuclideanZ^2	0
Lengthd *Spearman^2	0
Lengthd *Kulczynski2^2	0
Lengthd *Similarity-ratio^2	0
Lengthd *D2-star^2	0
Lengthd *N2r^2	0
Lengthd *N2rrc^2	0
D2s *AFd	0
D2s *Kulczynski2	0
D2s *Similarity-ratio	0
D2s *D2-star	0
D2s *N2r	0
D2s *N2rc	0
D2s *N2rrc	0
D2s *Hellinger^2	0
D2s *Normalized-Vectors^2	0
D2s *Pearson-Coeff^2	0
