Statistics	Correct_Neighbors
Markov *Lengthd^2	4
Markov *D2s^2	4
Markov *Mismatch^2	4
Markov *Canberra^2	4
Markov *Kulczynski1^2	4
Markov *Kulczynski2^2	4
Markov *Similarity-ratio^2	4
Markov *Jensen-Shannon^2	4
Markov *D2-star^2	4
Markov *N2r^2	4
Markov *N2rc^2	4
Markov *N2rrc^2	4
Intersection *SimMM	4
Intersection *Spearman	4
Intersection *Canberra	4
Intersection *Kulczynski1	4
Intersection *Jensen-Shannon	4
Intersection *N2r	4
Intersection *N2rc	4
Intersection *N2rrc	4
Intersection *Chi-Squared^2	4
Intersection *Harmonic-Mean^2	4
Intersection *Jefferey-Div^2	4
Intersection *K-Div^2	4
Intersection *Squared-Chord^2	4
Intersection *KL-Cond^2	4
Intersection *SimMM^2	4
Intersection *Spearman^2	4
Intersection *Canberra^2	4
Intersection *Kulczynski1^2	4
Intersection *Jensen-Shannon^2	4
Intersection *N2r^2	4
Intersection *N2rc^2	4
Intersection *N2rrc^2	4
RRE-k-r *N2r	4
RRE-k-r *N2rrc	4
RRE-k-r *KL-Cond^2	4
RRE-k-r *SimMM^2	4
RRE-k-r *N2r^2	4
RRE-k-r *N2rrc^2	4
D2z *SimMM	4
D2z *Spearman	4
D2z *N2r	4
D2z *N2rc	4
D2z *N2rrc	4
D2z *KL-Cond^2	4
D2z *SimMM^2	4
D2z *Spearman^2	4
D2z *N2r^2	4
D2z *N2rc^2	4
D2z *N2rrc^2	4
SimMM *EuclideanZ	4
SimMM *EMD	4
SimMM *Jaccard	4
SimMM *Lengthd	4
SimMM *D2s	4
SimMM *AFd	4
SimMM *Mismatch	4
SimMM *Canberra	4
SimMM *Kulczynski1	4
SimMM *Kulczynski2	4
SimMM *Similarity-ratio	4
SimMM *Jensen-Shannon	4
SimMM *N2r	4
SimMM *N2rc	4
SimMM *N2rrc	4
SimMM *Manhattan^2	4
SimMM *Euclidean^2	4
SimMM *Chi-Squared^2	4
SimMM *Normalized-Vectors^2	4
SimMM *Harmonic-Mean^2	4
SimMM *Jefferey-Div^2	4
SimMM *K-Div^2	4
SimMM *Pearson-Coeff^2	4
SimMM *KL-Cond^2	4
SimMM *Intersection^2	4
SimMM *D2z^2	4
SimMM *SimMM^2	4
SimMM *EuclideanZ^2	4
SimMM *EMD^2	4
SimMM *Jaccard^2	4
SimMM *Lengthd^2	4
SimMM *AFd^2	4
SimMM *Mismatch^2	4
SimMM *Canberra^2	4
SimMM *Kulczynski1^2	4
SimMM *Kulczynski2^2	4
SimMM *Similarity-ratio^2	4
SimMM *Jensen-Shannon^2	4
SimMM *N2r^2	4
SimMM *N2rc^2	4
SimMM *N2rrc^2	4
EuclideanZ *Spearman	4
EuclideanZ *Canberra	4
EuclideanZ *Kulczynski1	4
EuclideanZ *Jensen-Shannon	4
EuclideanZ *N2r	4
EuclideanZ *N2rrc	4
EuclideanZ *Hellinger^2	4
EuclideanZ *Chi-Squared^2	4
EuclideanZ *Harmonic-Mean^2	4
EuclideanZ *Jefferey-Div^2	4
EuclideanZ *K-Div^2	4
EuclideanZ *Squared-Chord^2	4
EuclideanZ *KL-Cond^2	4
EuclideanZ *SimMM^2	4
EuclideanZ *Spearman^2	4
EuclideanZ *Canberra^2	4
EuclideanZ *Kulczynski1^2	4
EuclideanZ *Jensen-Shannon^2	4
EuclideanZ *N2r^2	4
EuclideanZ *N2rc^2	4
EuclideanZ *N2rrc^2	4
EMD *Spearman	4
EMD *Canberra	4
EMD *Kulczynski1	4
EMD *Jensen-Shannon	4
EMD *N2r	4
EMD *N2rc	4
EMD *N2rrc	4
EMD *Chi-Squared^2	4
EMD *Harmonic-Mean^2	4
EMD *Jefferey-Div^2	4
EMD *K-Div^2	4
EMD *Squared-Chord^2	4
EMD *KL-Cond^2	4
EMD *Markov^2	4
EMD *SimMM^2	4
EMD *Spearman^2	4
EMD *Canberra^2	4
EMD *Kulczynski1^2	4
EMD *Jensen-Shannon^2	4
EMD *N2r^2	4
EMD *N2rc^2	4
EMD *N2rrc^2	4
Spearman *Jaccard	4
Spearman *Lengthd	4
Spearman *Mismatch	4
Spearman *Canberra	4
Spearman *Kulczynski2	4
Spearman *Similarity-ratio	4
Spearman *N2r	4
Spearman *N2rc	4
Spearman *N2rrc	4
Spearman *Manhattan^2	4
Spearman *Euclidean^2	4
Spearman *Normalized-Vectors^2	4
Spearman *Harmonic-Mean^2	4
Spearman *Jefferey-Div^2	4
Spearman *K-Div^2	4
Spearman *Pearson-Coeff^2	4
Spearman *Intersection^2	4
Spearman *EuclideanZ^2	4
Spearman *EMD^2	4
Spearman *Jaccard^2	4
Spearman *Lengthd^2	4
Spearman *Mismatch^2	4
Spearman *Canberra^2	4
Spearman *Kulczynski1^2	4
Spearman *Kulczynski2^2	4
Spearman *Similarity-ratio^2	4
Spearman *Jensen-Shannon^2	4
Spearman *N2r^2	4
Spearman *N2rc^2	4
Spearman *N2rrc^2	4
Jaccard *Canberra	4
Jaccard *Kulczynski1	4
Jaccard *Jensen-Shannon	4
Jaccard *N2r	4
Jaccard *N2rc	4
Jaccard *N2rrc	4
Jaccard *Chi-Squared^2	4
Jaccard *Harmonic-Mean^2	4
Jaccard *Jefferey-Div^2	4
Jaccard *K-Div^2	4
Jaccard *Squared-Chord^2	4
Jaccard *KL-Cond^2	4
Jaccard *SimMM^2	4
Jaccard *Spearman^2	4
Jaccard *Canberra^2	4
Jaccard *Kulczynski1^2	4
Jaccard *Jensen-Shannon^2	4
Jaccard *N2r^2	4
Jaccard *N2rc^2	4
Jaccard *N2rrc^2	4
Lengthd *Canberra	4
Lengthd *Kulczynski1	4
Lengthd *Jensen-Shannon	4
Lengthd *N2r	4
Lengthd *N2rc	4
Lengthd *N2rrc	4
Lengthd *Hellinger^2	4
Lengthd *Chi-Squared^2	4
Lengthd *Harmonic-Mean^2	4
Lengthd *Jefferey-Div^2	4
Lengthd *K-Div^2	4
Lengthd *Squared-Chord^2	4
Lengthd *KL-Cond^2	4
Lengthd *Markov^2	4
Lengthd *SimMM^2	4
Lengthd *Spearman^2	4
Lengthd *Canberra^2	4
Lengthd *Kulczynski1^2	4
Lengthd *Jensen-Shannon^2	4
Lengthd *N2r^2	4
Lengthd *N2rc^2	4
Lengthd *N2rrc^2	4
D2s *AFd	4
D2s *Canberra	4
D2s *Kulczynski1	4
D2s *Jensen-Shannon	4
D2s *N2r	4
D2s *N2rrc	4
D2s *Chi-Squared^2	4
D2s *Harmonic-Mean^2	4
D2s *Jefferey-Div^2	4
D2s *K-Div^2	4
D2s *KL-Cond^2	4
D2s *Markov^2	4
D2s *SimMM^2	4
D2s *D2s^2	4
D2s *AFd^2	4
D2s *Canberra^2	4
D2s *Kulczynski1^2	4
D2s *Jensen-Shannon^2	4
D2s *N2r^2	4
D2s *N2rrc^2	4
AFd *N2r	4
AFd *N2rc	4
AFd *N2rrc	4
AFd *KL-Cond^2	4
AFd *SimMM^2	4
AFd *D2s^2	4
AFd *N2r^2	4
AFd *N2rc^2	4
AFd *N2rrc^2	4
Mismatch *Canberra	4
Mismatch *Kulczynski1	4
Mismatch *Jensen-Shannon	4
Mismatch *N2r	4
Mismatch *N2rc	4
Mismatch *N2rrc	4
Mismatch *Chi-Squared^2	4
Mismatch *Harmonic-Mean^2	4
Mismatch *Jefferey-Div^2	4
Mismatch *K-Div^2	4
Mismatch *Squared-Chord^2	4
Mismatch *KL-Cond^2	4
Mismatch *SimMM^2	4
Mismatch *Spearman^2	4
Mismatch *Canberra^2	4
Mismatch *Kulczynski1^2	4
Mismatch *Jensen-Shannon^2	4
Mismatch *N2r^2	4
Mismatch *N2rc^2	4
Mismatch *N2rrc^2	4
Canberra *Kulczynski1	4
Canberra *Kulczynski2	4
Canberra *Similarity-ratio	4
Canberra *Jensen-Shannon	4
Canberra *N2r	4
Canberra *N2rc	4
Canberra *N2rrc	4
Canberra *Manhattan^2	4
Canberra *Euclidean^2	4
Canberra *Chi-Squared^2	4
Canberra *Normalized-Vectors^2	4
Canberra *Harmonic-Mean^2	4
Canberra *Jefferey-Div^2	4
Canberra *K-Div^2	4
Canberra *Pearson-Coeff^2	4
Canberra *Squared-Chord^2	4
Canberra *KL-Cond^2	4
Canberra *Intersection^2	4
Canberra *SimMM^2	4
Canberra *EuclideanZ^2	4
Canberra *EMD^2	4
Canberra *Jaccard^2	4
Canberra *Lengthd^2	4
Canberra *D2s^2	4
Canberra *Mismatch^2	4
Canberra *Canberra^2	4
Canberra *Kulczynski1^2	4
Canberra *Kulczynski2^2	4
Canberra *Similarity-ratio^2	4
Canberra *Jensen-Shannon^2	4
Canberra *N2r^2	4
Canberra *N2rc^2	4
Canberra *N2rrc^2	4
Kulczynski1 *Kulczynski2	4
Kulczynski1 *Similarity-ratio	4
Kulczynski1 *Jensen-Shannon	4
Kulczynski1 *N2r	4
Kulczynski1 *N2rc	4
Kulczynski1 *N2rrc	4
Kulczynski1 *Manhattan^2	4
Kulczynski1 *Euclidean^2	4
Kulczynski1 *Chi-Squared^2	4
Kulczynski1 *Normalized-Vectors^2	4
Kulczynski1 *Harmonic-Mean^2	4
Kulczynski1 *Jefferey-Div^2	4
Kulczynski1 *K-Div^2	4
Kulczynski1 *Pearson-Coeff^2	4
Kulczynski1 *KL-Cond^2	4
Kulczynski1 *Intersection^2	4
Kulczynski1 *SimMM^2	4
Kulczynski1 *EuclideanZ^2	4
Kulczynski1 *EMD^2	4
Kulczynski1 *Jaccard^2	4
Kulczynski1 *Lengthd^2	4
Kulczynski1 *D2s^2	4
Kulczynski1 *Mismatch^2	4
Kulczynski1 *Canberra^2	4
Kulczynski1 *Kulczynski1^2	4
Kulczynski1 *Kulczynski2^2	4
Kulczynski1 *Similarity-ratio^2	4
Kulczynski1 *Jensen-Shannon^2	4
Kulczynski1 *N2r^2	4
Kulczynski1 *N2rc^2	4
Kulczynski1 *N2rrc^2	4
Kulczynski2 *Jensen-Shannon	4
Kulczynski2 *N2r	4
Kulczynski2 *N2rc	4
Kulczynski2 *N2rrc	4
Kulczynski2 *Chi-Squared^2	4
Kulczynski2 *Harmonic-Mean^2	4
Kulczynski2 *Jefferey-Div^2	4
Kulczynski2 *K-Div^2	4
Kulczynski2 *Squared-Chord^2	4
Kulczynski2 *KL-Cond^2	4
Kulczynski2 *SimMM^2	4
Kulczynski2 *Spearman^2	4
Kulczynski2 *Canberra^2	4
Kulczynski2 *Kulczynski1^2	4
Kulczynski2 *Jensen-Shannon^2	4
Kulczynski2 *N2r^2	4
Kulczynski2 *N2rc^2	4
Kulczynski2 *N2rrc^2	4
Similarity-ratio *Jensen-Shannon	4
Similarity-ratio *N2r	4
Similarity-ratio *N2rrc	4
Similarity-ratio *Chi-Squared^2	4
Similarity-ratio *Harmonic-Mean^2	4
Similarity-ratio *Jefferey-Div^2	4
Similarity-ratio *K-Div^2	4
Similarity-ratio *Squared-Chord^2	4
Similarity-ratio *KL-Cond^2	4
Similarity-ratio *SimMM^2	4
Similarity-ratio *Spearman^2	4
Similarity-ratio *Canberra^2	4
Similarity-ratio *Kulczynski1^2	4
Similarity-ratio *Jensen-Shannon^2	4
Similarity-ratio *N2r^2	4
Similarity-ratio *N2rc^2	4
Similarity-ratio *N2rrc^2	4
Jensen-Shannon *N2r	4
Jensen-Shannon *N2rc	4
Jensen-Shannon *N2rrc	4
Jensen-Shannon *Manhattan^2	4
Jensen-Shannon *Euclidean^2	4
Jensen-Shannon *Chi-Squared^2	4
Jensen-Shannon *Normalized-Vectors^2	4
Jensen-Shannon *Harmonic-Mean^2	4
Jensen-Shannon *Jefferey-Div^2	4
Jensen-Shannon *K-Div^2	4
Jensen-Shannon *Pearson-Coeff^2	4
Jensen-Shannon *Squared-Chord^2	4
Jensen-Shannon *KL-Cond^2	4
Jensen-Shannon *Intersection^2	4
Jensen-Shannon *SimMM^2	4
Jensen-Shannon *EuclideanZ^2	4
Jensen-Shannon *EMD^2	4
Jensen-Shannon *Jaccard^2	4
Jensen-Shannon *Lengthd^2	4
Jensen-Shannon *D2s^2	4
Jensen-Shannon *Mismatch^2	4
Jensen-Shannon *Canberra^2	4
Jensen-Shannon *Kulczynski1^2	4
Jensen-Shannon *Kulczynski2^2	4
Jensen-Shannon *Similarity-ratio^2	4
Jensen-Shannon *Jensen-Shannon^2	4
Jensen-Shannon *N2r^2	4
Jensen-Shannon *N2rc^2	4
Jensen-Shannon *N2rrc^2	4
D2-star *N2r	4
D2-star *N2rrc	4
D2-star *KL-Cond^2	4
D2-star *SimMM^2	4
D2-star *D2s^2	4
D2-star *N2r^2	4
D2-star *N2rrc^2	4
N2r *N2rc	4
N2r *N2rrc	4
N2r *Manhattan^2	4
N2r *Euclidean^2	4
N2r *Chi-Squared^2	4
N2r *Normalized-Vectors^2	4
N2r *Harmonic-Mean^2	4
N2r *Jefferey-Div^2	4
N2r *K-Div^2	4
N2r *Pearson-Coeff^2	4
N2r *Squared-Chord^2	4
N2r *KL-Cond^2	4
N2r *Intersection^2	4
N2r *RRE-k-r^2	4
N2r *D2z^2	4
N2r *SimMM^2	4
N2r *EuclideanZ^2	4
N2r *EMD^2	4
N2r *Jaccard^2	4
N2r *Lengthd^2	4
N2r *D2s^2	4
N2r *AFd^2	4
N2r *Mismatch^2	4
N2r *Canberra^2	4
N2r *Kulczynski1^2	4
N2r *Kulczynski2^2	4
N2r *Similarity-ratio^2	4
N2r *Jensen-Shannon^2	4
N2r *N2r^2	4
N2r *N2rc^2	4
N2r *N2rrc^2	4
N2rc *N2rrc	4
N2rc *Manhattan^2	4
N2rc *Euclidean^2	4
N2rc *Chi-Squared^2	4
N2rc *Normalized-Vectors^2	4
N2rc *Harmonic-Mean^2	4
N2rc *Jefferey-Div^2	4
N2rc *K-Div^2	4
N2rc *Pearson-Coeff^2	4
N2rc *Squared-Chord^2	4
N2rc *KL-Cond^2	4
N2rc *Intersection^2	4
N2rc *D2z^2	4
N2rc *SimMM^2	4
N2rc *EMD^2	4
N2rc *Jaccard^2	4
N2rc *Lengthd^2	4
N2rc *AFd^2	4
N2rc *Mismatch^2	4
N2rc *Canberra^2	4
N2rc *Kulczynski1^2	4
N2rc *Kulczynski2^2	4
N2rc *Jensen-Shannon^2	4
N2rc *N2r^2	4
N2rc *N2rc^2	4
N2rc *N2rrc^2	4
N2rrc *Manhattan^2	4
N2rrc *Euclidean^2	4
N2rrc *Chi-Squared^2	4
N2rrc *Normalized-Vectors^2	4
N2rrc *Harmonic-Mean^2	4
N2rrc *Jefferey-Div^2	4
N2rrc *K-Div^2	4
N2rrc *Pearson-Coeff^2	4
N2rrc *Squared-Chord^2	4
N2rrc *KL-Cond^2	4
N2rrc *Intersection^2	4
N2rrc *D2z^2	4
N2rrc *SimMM^2	4
N2rrc *EuclideanZ^2	4
N2rrc *EMD^2	4
N2rrc *Jaccard^2	4
N2rrc *Lengthd^2	4
N2rrc *D2s^2	4
N2rrc *AFd^2	4
N2rrc *Mismatch^2	4
N2rrc *Canberra^2	4
N2rrc *Kulczynski1^2	4
N2rrc *Kulczynski2^2	4
N2rrc *Similarity-ratio^2	4
N2rrc *Jensen-Shannon^2	4
N2rrc *N2r^2	4
N2rrc *N2rc^2	4
N2rrc *N2rrc^2	4
Hellinger^2 *Manhattan^2	4
Hellinger^2 *Euclidean^2	4
Hellinger^2 *Normalized-Vectors^2	4
Hellinger^2 *Pearson-Coeff^2	4
Hellinger^2 *Markov^2	4
Hellinger^2 *Intersection^2	4
Hellinger^2 *EuclideanZ^2	4
Hellinger^2 *EMD^2	4
Hellinger^2 *Jaccard^2	4
Hellinger^2 *Lengthd^2	4
Hellinger^2 *Mismatch^2	4
Hellinger^2 *Kulczynski2^2	4
Hellinger^2 *Similarity-ratio^2	4
Hellinger^2 *N2r^2	4
Hellinger^2 *N2rc^2	4
Hellinger^2 *N2rrc^2	4
Manhattan^2 *Chi-Squared^2	4
Manhattan^2 *Harmonic-Mean^2	4
Manhattan^2 *Jefferey-Div^2	4
Manhattan^2 *K-Div^2	4
Manhattan^2 *Squared-Chord^2	4
Manhattan^2 *KL-Cond^2	4
Manhattan^2 *SimMM^2	4
Manhattan^2 *Spearman^2	4
Manhattan^2 *Canberra^2	4
Manhattan^2 *Kulczynski1^2	4
Manhattan^2 *Jensen-Shannon^2	4
Manhattan^2 *N2r^2	4
Manhattan^2 *N2rc^2	4
Manhattan^2 *N2rrc^2	4
Euclidean^2 *Chi-Squared^2	4
Euclidean^2 *Harmonic-Mean^2	4
Euclidean^2 *Jefferey-Div^2	4
Euclidean^2 *K-Div^2	4
Euclidean^2 *Squared-Chord^2	4
Euclidean^2 *KL-Cond^2	4
Euclidean^2 *Markov^2	4
Euclidean^2 *SimMM^2	4
Euclidean^2 *Spearman^2	4
Euclidean^2 *Canberra^2	4
Euclidean^2 *Kulczynski1^2	4
Euclidean^2 *Jensen-Shannon^2	4
Euclidean^2 *N2r^2	4
Euclidean^2 *N2rc^2	4
Euclidean^2 *N2rrc^2	4
Chi-Squared^2 *Normalized-Vectors^2	4
Chi-Squared^2 *Harmonic-Mean^2	4
Chi-Squared^2 *Jefferey-Div^2	4
Chi-Squared^2 *K-Div^2	4
Chi-Squared^2 *Pearson-Coeff^2	4
Chi-Squared^2 *KL-Cond^2	4
Chi-Squared^2 *Intersection^2	4
Chi-Squared^2 *SimMM^2	4
Chi-Squared^2 *EuclideanZ^2	4
Chi-Squared^2 *EMD^2	4
Chi-Squared^2 *Jaccard^2	4
Chi-Squared^2 *Lengthd^2	4
Chi-Squared^2 *Mismatch^2	4
Chi-Squared^2 *Canberra^2	4
Chi-Squared^2 *Kulczynski1^2	4
Chi-Squared^2 *Kulczynski2^2	4
Chi-Squared^2 *Similarity-ratio^2	4
Chi-Squared^2 *Jensen-Shannon^2	4
Chi-Squared^2 *N2r^2	4
Chi-Squared^2 *N2rc^2	4
Chi-Squared^2 *N2rrc^2	4
Normalized-Vectors^2 *Harmonic-Mean^2	4
Normalized-Vectors^2 *Jefferey-Div^2	4
Normalized-Vectors^2 *K-Div^2	4
Normalized-Vectors^2 *Squared-Chord^2	4
Normalized-Vectors^2 *KL-Cond^2	4
Normalized-Vectors^2 *SimMM^2	4
Normalized-Vectors^2 *Spearman^2	4
Normalized-Vectors^2 *Canberra^2	4
Normalized-Vectors^2 *Kulczynski1^2	4
Normalized-Vectors^2 *Jensen-Shannon^2	4
Normalized-Vectors^2 *N2r^2	4
Normalized-Vectors^2 *N2rc^2	4
Normalized-Vectors^2 *N2rrc^2	4
Harmonic-Mean^2 *Jefferey-Div^2	4
Harmonic-Mean^2 *K-Div^2	4
Harmonic-Mean^2 *Pearson-Coeff^2	4
Harmonic-Mean^2 *Squared-Chord^2	4
Harmonic-Mean^2 *KL-Cond^2	4
Harmonic-Mean^2 *Intersection^2	4
Harmonic-Mean^2 *SimMM^2	4
Harmonic-Mean^2 *EuclideanZ^2	4
Harmonic-Mean^2 *EMD^2	4
Harmonic-Mean^2 *Jaccard^2	4
Harmonic-Mean^2 *Lengthd^2	4
Harmonic-Mean^2 *D2s^2	4
Harmonic-Mean^2 *Mismatch^2	4
Harmonic-Mean^2 *Canberra^2	4
Harmonic-Mean^2 *Kulczynski1^2	4
Harmonic-Mean^2 *Kulczynski2^2	4
Harmonic-Mean^2 *Similarity-ratio^2	4
Harmonic-Mean^2 *Jensen-Shannon^2	4
Harmonic-Mean^2 *N2r^2	4
Harmonic-Mean^2 *N2rc^2	4
Harmonic-Mean^2 *N2rrc^2	4
Jefferey-Div^2 *K-Div^2	4
Jefferey-Div^2 *Pearson-Coeff^2	4
Jefferey-Div^2 *Squared-Chord^2	4
Jefferey-Div^2 *KL-Cond^2	4
Jefferey-Div^2 *Intersection^2	4
Jefferey-Div^2 *SimMM^2	4
Jefferey-Div^2 *EuclideanZ^2	4
Jefferey-Div^2 *EMD^2	4
Jefferey-Div^2 *Jaccard^2	4
Jefferey-Div^2 *Lengthd^2	4
Jefferey-Div^2 *D2s^2	4
Jefferey-Div^2 *Mismatch^2	4
Jefferey-Div^2 *Canberra^2	4
Jefferey-Div^2 *Kulczynski1^2	4
Jefferey-Div^2 *Kulczynski2^2	4
Jefferey-Div^2 *Similarity-ratio^2	4
Jefferey-Div^2 *Jensen-Shannon^2	4
Jefferey-Div^2 *N2r^2	4
Jefferey-Div^2 *N2rc^2	4
Jefferey-Div^2 *N2rrc^2	4
K-Div^2 *Pearson-Coeff^2	4
K-Div^2 *Squared-Chord^2	4
K-Div^2 *KL-Cond^2	4
K-Div^2 *Intersection^2	4
K-Div^2 *SimMM^2	4
K-Div^2 *EuclideanZ^2	4
K-Div^2 *EMD^2	4
K-Div^2 *Jaccard^2	4
K-Div^2 *Lengthd^2	4
K-Div^2 *D2s^2	4
K-Div^2 *Mismatch^2	4
K-Div^2 *Canberra^2	4
K-Div^2 *Kulczynski1^2	4
K-Div^2 *Kulczynski2^2	4
K-Div^2 *Similarity-ratio^2	4
K-Div^2 *Jensen-Shannon^2	4
K-Div^2 *N2r^2	4
K-Div^2 *N2rc^2	4
K-Div^2 *N2rrc^2	4
Pearson-Coeff^2 *Squared-Chord^2	4
Pearson-Coeff^2 *KL-Cond^2	4
Pearson-Coeff^2 *SimMM^2	4
Pearson-Coeff^2 *Spearman^2	4
Pearson-Coeff^2 *Canberra^2	4
Pearson-Coeff^2 *Kulczynski1^2	4
Pearson-Coeff^2 *Jensen-Shannon^2	4
Pearson-Coeff^2 *N2r^2	4
Pearson-Coeff^2 *N2rc^2	4
Pearson-Coeff^2 *N2rrc^2	4
Squared-Chord^2 *Intersection^2	4
Squared-Chord^2 *EuclideanZ^2	4
Squared-Chord^2 *EMD^2	4
Squared-Chord^2 *Jaccard^2	4
Squared-Chord^2 *Lengthd^2	4
Squared-Chord^2 *Mismatch^2	4
Squared-Chord^2 *Canberra^2	4
Squared-Chord^2 *Kulczynski1^2	4
Squared-Chord^2 *Kulczynski2^2	4
Squared-Chord^2 *Similarity-ratio^2	4
Squared-Chord^2 *Jensen-Shannon^2	4
Squared-Chord^2 *N2r^2	4
Squared-Chord^2 *N2rc^2	4
Squared-Chord^2 *N2rrc^2	4
KL-Cond^2 *Intersection^2	4
KL-Cond^2 *D2z^2	4
KL-Cond^2 *SimMM^2	4
KL-Cond^2 *EuclideanZ^2	4
KL-Cond^2 *EMD^2	4
KL-Cond^2 *Jaccard^2	4
KL-Cond^2 *Lengthd^2	4
KL-Cond^2 *D2s^2	4
KL-Cond^2 *AFd^2	4
KL-Cond^2 *Mismatch^2	4
KL-Cond^2 *Canberra^2	4
KL-Cond^2 *Kulczynski1^2	4
KL-Cond^2 *Kulczynski2^2	4
KL-Cond^2 *Similarity-ratio^2	4
KL-Cond^2 *Jensen-Shannon^2	4
KL-Cond^2 *N2r^2	4
KL-Cond^2 *N2rc^2	4
KL-Cond^2 *N2rrc^2	4
Markov^2 *Intersection^2	4
Markov^2 *EuclideanZ^2	4
Markov^2 *EMD^2	4
Markov^2 *Spearman^2	4
Markov^2 *Jaccard^2	4
Markov^2 *Lengthd^2	4
Markov^2 *D2s^2	4
Markov^2 *Mismatch^2	4
Intersection^2 *SimMM^2	4
Intersection^2 *Spearman^2	4
Intersection^2 *Canberra^2	4
Intersection^2 *Kulczynski1^2	4
Intersection^2 *Jensen-Shannon^2	4
Intersection^2 *N2r^2	4
Intersection^2 *N2rc^2	4
Intersection^2 *N2rrc^2	4
RRE-k-r^2 *N2r^2	4
RRE-k-r^2 *N2rrc^2	4
D2z^2 *SimMM^2	4
D2z^2 *Spearman^2	4
D2z^2 *N2r^2	4
D2z^2 *N2rc^2	4
D2z^2 *N2rrc^2	4
SimMM^2 *EuclideanZ^2	4
SimMM^2 *EMD^2	4
SimMM^2 *Jaccard^2	4
SimMM^2 *Lengthd^2	4
SimMM^2 *D2s^2	4
SimMM^2 *AFd^2	4
SimMM^2 *Mismatch^2	4
SimMM^2 *Canberra^2	4
SimMM^2 *Kulczynski1^2	4
SimMM^2 *Kulczynski2^2	4
SimMM^2 *Similarity-ratio^2	4
SimMM^2 *Jensen-Shannon^2	4
SimMM^2 *N2r^2	4
SimMM^2 *N2rc^2	4
SimMM^2 *N2rrc^2	4
EuclideanZ^2 *Spearman^2	4
EuclideanZ^2 *Canberra^2	4
EuclideanZ^2 *Kulczynski1^2	4
EuclideanZ^2 *Jensen-Shannon^2	4
EuclideanZ^2 *N2r^2	4
EuclideanZ^2 *N2rrc^2	4
EMD^2 *Spearman^2	4
EMD^2 *Canberra^2	4
EMD^2 *Kulczynski1^2	4
EMD^2 *Jensen-Shannon^2	4
EMD^2 *N2r^2	4
EMD^2 *N2rc^2	4
EMD^2 *N2rrc^2	4
Spearman^2 *Jaccard^2	4
Spearman^2 *Lengthd^2	4
Spearman^2 *Mismatch^2	4
Spearman^2 *Canberra^2	4
Spearman^2 *Kulczynski2^2	4
Spearman^2 *Similarity-ratio^2	4
Spearman^2 *N2r^2	4
Spearman^2 *N2rc^2	4
Spearman^2 *N2rrc^2	4
Jaccard^2 *Canberra^2	4
Jaccard^2 *Kulczynski1^2	4
Jaccard^2 *Jensen-Shannon^2	4
Jaccard^2 *N2r^2	4
Jaccard^2 *N2rc^2	4
Jaccard^2 *N2rrc^2	4
Lengthd^2 *Canberra^2	4
Lengthd^2 *Kulczynski1^2	4
Lengthd^2 *Jensen-Shannon^2	4
Lengthd^2 *N2r^2	4
Lengthd^2 *N2rc^2	4
Lengthd^2 *N2rrc^2	4
D2s^2 *AFd^2	4
D2s^2 *Canberra^2	4
D2s^2 *Kulczynski1^2	4
D2s^2 *Jensen-Shannon^2	4
D2s^2 *N2r^2	4
D2s^2 *N2rrc^2	4
AFd^2 *N2r^2	4
AFd^2 *N2rc^2	4
AFd^2 *N2rrc^2	4
Mismatch^2 *Canberra^2	4
Mismatch^2 *Kulczynski1^2	4
Mismatch^2 *Jensen-Shannon^2	4
Mismatch^2 *N2r^2	4
Mismatch^2 *N2rc^2	4
Mismatch^2 *N2rrc^2	4
Canberra^2 *Kulczynski1^2	4
Canberra^2 *Kulczynski2^2	4
Canberra^2 *Similarity-ratio^2	4
Canberra^2 *Jensen-Shannon^2	4
Canberra^2 *N2r^2	4
Canberra^2 *N2rc^2	4
Canberra^2 *N2rrc^2	4
Kulczynski1^2 *Kulczynski2^2	4
Kulczynski1^2 *Similarity-ratio^2	4
Kulczynski1^2 *Jensen-Shannon^2	4
Kulczynski1^2 *N2r^2	4
Kulczynski1^2 *N2rc^2	4
Kulczynski1^2 *N2rrc^2	4
Kulczynski2^2 *Jensen-Shannon^2	4
Kulczynski2^2 *N2r^2	4
Kulczynski2^2 *N2rc^2	4
Kulczynski2^2 *N2rrc^2	4
Similarity-ratio^2 *Jensen-Shannon^2	4
Similarity-ratio^2 *N2r^2	4
Similarity-ratio^2 *N2rrc^2	4
Jensen-Shannon^2 *N2r^2	4
Jensen-Shannon^2 *N2rc^2	4
Jensen-Shannon^2 *N2rrc^2	4
D2-star^2 *N2r^2	4
D2-star^2 *N2rrc^2	4
N2r^2 *N2rc^2	4
N2r^2 *N2rrc^2	4
N2rc^2 *N2rrc^2	4
Hellinger	3
Squared-Chord	3
RRE-k-r	3
D2z	3
Spearman	3
AFd	3
D2-star	3
Hellinger^2	3
Squared-Chord^2	3
RRE-k-r^2	3
D2z^2	3
Spearman^2	3
AFd^2	3
D2-star^2	3
Hellinger *Chi-Squared	3
Hellinger *Harmonic-Mean	3
Hellinger *Jefferey-Div	3
Hellinger *K-Div	3
Hellinger *Squared-Chord	3
Hellinger *KL-Cond	3
Hellinger *RRE-k-r	3
Hellinger *D2z	3
Hellinger *SimMM	3
Hellinger *Spearman	3
Hellinger *D2s	3
Hellinger *AFd	3
Hellinger *Canberra	3
Hellinger *Kulczynski1	3
Hellinger *Jensen-Shannon	3
