Statistics	Correct_Neighbors
Hellinger	1
Manhattan	1
Euclidean	1
Chi-Squared	1
Normalized-Vectors	1
Harmonic-Mean	1
Jefferey-Div	1
K-Div	1
Pearson-Coeff	1
Squared-Chord	1
KL-Cond	1
Intersection	1
D2z	1
SimMM	1
EuclideanZ	1
Spearman	1
Jaccard	1
Lengthd	1
Mismatch	1
Canberra	1
Kulczynski1	1
Kulczynski2	1
Similarity-ratio	1
Jensen-Shannon	1
Markov	0
RRE-k-r	0
EMD	0
D2s	0
AFd	0
D2-star	0
N2r	0
N2rc	0
N2rrc	0
