Statistics	Correct_Neighbors
D2s *Kulczynski1^2	8
D2s *Kulczynski2^2	8
D2s *Similarity-ratio^2	8
D2s *Jensen-Shannon^2	8
D2s *N2r^2	8
D2s *N2rc^2	8
D2s *N2rrc^2	8
AFd *Jensen-Shannon	8
AFd *Normalized-Vectors^2	8
AFd *Harmonic-Mean^2	8
AFd *Jefferey-Div^2	8
AFd *Pearson-Coeff^2	8
AFd *KL-Cond^2	8
AFd *D2z^2	8
AFd *SimMM^2	8
AFd *EuclideanZ^2	8
AFd *Jensen-Shannon^2	8
Mismatch *D2s^2	8
Canberra *D2-star	8
Canberra *EuclideanZ^2	8
Canberra *D2s^2	8
Canberra *D2-star^2	8
Kulczynski1 *D2-star	8
Kulczynski1 *Pearson-Coeff^2	8
Kulczynski1 *D2z^2	8
Kulczynski1 *EuclideanZ^2	8
Kulczynski1 *D2s^2	8
Kulczynski2 *Jensen-Shannon	8
Kulczynski2 *D2-star	8
Kulczynski2 *N2r	8
Kulczynski2 *N2rc	8
Kulczynski2 *Normalized-Vectors^2	8
Kulczynski2 *Harmonic-Mean^2	8
Kulczynski2 *Jefferey-Div^2	8
Kulczynski2 *K-Div^2	8
Kulczynski2 *Pearson-Coeff^2	8
Kulczynski2 *KL-Cond^2	8
Kulczynski2 *D2z^2	8
Kulczynski2 *SimMM^2	8
Kulczynski2 *EuclideanZ^2	8
Kulczynski2 *Spearman^2	8
Kulczynski2 *D2s^2	8
Kulczynski2 *Jensen-Shannon^2	8
Kulczynski2 *D2-star^2	8
Kulczynski2 *N2r^2	8
Kulczynski2 *N2rc^2	8
Similarity-ratio *Jensen-Shannon	8
Similarity-ratio *Normalized-Vectors^2	8
Similarity-ratio *Harmonic-Mean^2	8
Similarity-ratio *Jefferey-Div^2	8
Similarity-ratio *Pearson-Coeff^2	8
Similarity-ratio *KL-Cond^2	8
Similarity-ratio *D2z^2	8
Similarity-ratio *SimMM^2	8
Similarity-ratio *EuclideanZ^2	8
Similarity-ratio *D2s^2	8
Similarity-ratio *Jensen-Shannon^2	8
Jensen-Shannon *D2-star	8
Jensen-Shannon *N2r	8
Jensen-Shannon *Normalized-Vectors^2	8
Jensen-Shannon *Harmonic-Mean^2	8
Jensen-Shannon *Jefferey-Div^2	8
Jensen-Shannon *K-Div^2	8
Jensen-Shannon *Pearson-Coeff^2	8
Jensen-Shannon *KL-Cond^2	8
Jensen-Shannon *D2z^2	8
Jensen-Shannon *SimMM^2	8
Jensen-Shannon *EuclideanZ^2	8
Jensen-Shannon *Spearman^2	8
Jensen-Shannon *D2s^2	8
Jensen-Shannon *AFd^2	8
Jensen-Shannon *Kulczynski2^2	8
Jensen-Shannon *Similarity-ratio^2	8
Jensen-Shannon *Jensen-Shannon^2	8
Jensen-Shannon *D2-star^2	8
D2-star *N2r	8
D2-star *N2rc	8
D2-star *N2rrc	8
D2-star *Hellinger^2	8
D2-star *Manhattan^2	8
D2-star *Euclidean^2	8
D2-star *Chi-Squared^2	8
D2-star *Normalized-Vectors^2	8
D2-star *Harmonic-Mean^2	8
D2-star *Jefferey-Div^2	8
D2-star *K-Div^2	8
D2-star *Pearson-Coeff^2	8
D2-star *Squared-Chord^2	8
D2-star *KL-Cond^2	8
D2-star *Intersection^2	8
D2-star *RRE-k-r^2	8
D2-star *D2z^2	8
D2-star *EuclideanZ^2	8
D2-star *Spearman^2	8
D2-star *D2s^2	8
D2-star *Kulczynski1^2	8
D2-star *Kulczynski2^2	8
D2-star *Jensen-Shannon^2	8
D2-star *N2r^2	8
D2-star *N2rc^2	8
D2-star *N2rrc^2	8
N2r *Normalized-Vectors^2	8
N2r *Harmonic-Mean^2	8
N2r *Jefferey-Div^2	8
N2r *Pearson-Coeff^2	8
N2r *KL-Cond^2	8
N2r *D2z^2	8
N2r *EuclideanZ^2	8
N2r *Spearman^2	8
N2r *D2s^2	8
N2r *Kulczynski2^2	8
N2r *Jensen-Shannon^2	8
N2r *D2-star^2	8
N2rc *Normalized-Vectors^2	8
N2rc *Harmonic-Mean^2	8
N2rc *Jefferey-Div^2	8
N2rc *Pearson-Coeff^2	8
N2rc *D2z^2	8
N2rc *EuclideanZ^2	8
N2rc *D2s^2	8
N2rc *Jensen-Shannon^2	8
N2rc *D2-star^2	8
N2rrc *Normalized-Vectors^2	8
N2rrc *Pearson-Coeff^2	8
N2rrc *D2z^2	8
N2rrc *EuclideanZ^2	8
N2rrc *D2s^2	8
N2rrc *Kulczynski2^2	8
N2rrc *D2-star^2	8
Hellinger^2 *Pearson-Coeff^2	8
Hellinger^2 *D2z^2	8
Hellinger^2 *EuclideanZ^2	8
Hellinger^2 *D2s^2	8
Hellinger^2 *D2-star^2	8
Manhattan^2 *D2s^2	8
Manhattan^2 *D2-star^2	8
Euclidean^2 *D2s^2	8
Euclidean^2 *D2-star^2	8
Chi-Squared^2 *EuclideanZ^2	8
Chi-Squared^2 *D2s^2	8
Normalized-Vectors^2 *Harmonic-Mean^2	8
Normalized-Vectors^2 *Jefferey-Div^2	8
Normalized-Vectors^2 *K-Div^2	8
Normalized-Vectors^2 *Pearson-Coeff^2	8
Normalized-Vectors^2 *KL-Cond^2	8
Normalized-Vectors^2 *D2z^2	8
Normalized-Vectors^2 *SimMM^2	8
Normalized-Vectors^2 *EuclideanZ^2	8
Normalized-Vectors^2 *Spearman^2	8
Normalized-Vectors^2 *D2s^2	8
Normalized-Vectors^2 *AFd^2	8
Normalized-Vectors^2 *Kulczynski2^2	8
Normalized-Vectors^2 *Similarity-ratio^2	8
Normalized-Vectors^2 *Jensen-Shannon^2	8
Normalized-Vectors^2 *D2-star^2	8
Normalized-Vectors^2 *N2r^2	8
Normalized-Vectors^2 *N2rc^2	8
Harmonic-Mean^2 *Jefferey-Div^2	8
Harmonic-Mean^2 *K-Div^2	8
Harmonic-Mean^2 *Pearson-Coeff^2	8
Harmonic-Mean^2 *KL-Cond^2	8
Harmonic-Mean^2 *D2z^2	8
Harmonic-Mean^2 *SimMM^2	8
Harmonic-Mean^2 *EuclideanZ^2	8
Harmonic-Mean^2 *Spearman^2	8
Harmonic-Mean^2 *D2s^2	8
Harmonic-Mean^2 *AFd^2	8
Harmonic-Mean^2 *Kulczynski2^2	8
Harmonic-Mean^2 *Similarity-ratio^2	8
Harmonic-Mean^2 *Jensen-Shannon^2	8
Harmonic-Mean^2 *D2-star^2	8
Harmonic-Mean^2 *N2r^2	8
Jefferey-Div^2 *K-Div^2	8
Jefferey-Div^2 *Pearson-Coeff^2	8
Jefferey-Div^2 *KL-Cond^2	8
Jefferey-Div^2 *D2z^2	8
Jefferey-Div^2 *SimMM^2	8
Jefferey-Div^2 *EuclideanZ^2	8
Jefferey-Div^2 *Spearman^2	8
Jefferey-Div^2 *D2s^2	8
Jefferey-Div^2 *AFd^2	8
Jefferey-Div^2 *Kulczynski2^2	8
Jefferey-Div^2 *Similarity-ratio^2	8
Jefferey-Div^2 *Jensen-Shannon^2	8
Jefferey-Div^2 *D2-star^2	8
Jefferey-Div^2 *N2r^2	8
K-Div^2 *Pearson-Coeff^2	8
K-Div^2 *D2z^2	8
K-Div^2 *EuclideanZ^2	8
K-Div^2 *D2s^2	8
K-Div^2 *Kulczynski2^2	8
K-Div^2 *Jensen-Shannon^2	8
K-Div^2 *D2-star^2	8
Pearson-Coeff^2 *KL-Cond^2	8
Pearson-Coeff^2 *D2z^2	8
Pearson-Coeff^2 *SimMM^2	8
Pearson-Coeff^2 *EuclideanZ^2	8
Pearson-Coeff^2 *Spearman^2	8
Pearson-Coeff^2 *D2s^2	8
Pearson-Coeff^2 *AFd^2	8
Pearson-Coeff^2 *Kulczynski2^2	8
Pearson-Coeff^2 *Similarity-ratio^2	8
Pearson-Coeff^2 *Jensen-Shannon^2	8
Pearson-Coeff^2 *D2-star^2	8
Pearson-Coeff^2 *N2r^2	8
Pearson-Coeff^2 *N2rc^2	8
Squared-Chord^2 *EuclideanZ^2	8
Squared-Chord^2 *D2s^2	8
KL-Cond^2 *D2z^2	8
KL-Cond^2 *SimMM^2	8
KL-Cond^2 *EuclideanZ^2	8
KL-Cond^2 *Spearman^2	8
KL-Cond^2 *D2s^2	8
KL-Cond^2 *AFd^2	8
KL-Cond^2 *Kulczynski2^2	8
KL-Cond^2 *Similarity-ratio^2	8
KL-Cond^2 *Jensen-Shannon^2	8
KL-Cond^2 *D2-star^2	8
KL-Cond^2 *N2r^2	8
Markov^2 *RRE-k-r^2	8
Markov^2 *D2s^2	8
Intersection^2 *D2s^2	8
Intersection^2 *D2-star^2	8
RRE-k-r^2 *EuclideanZ^2	8
RRE-k-r^2 *D2s^2	8
RRE-k-r^2 *D2-star^2	8
D2z^2 *SimMM^2	8
D2z^2 *EuclideanZ^2	8
D2z^2 *Spearman^2	8
D2z^2 *D2s^2	8
D2z^2 *AFd^2	8
D2z^2 *Kulczynski2^2	8
D2z^2 *Similarity-ratio^2	8
D2z^2 *Jensen-Shannon^2	8
D2z^2 *D2-star^2	8
D2z^2 *N2r^2	8
D2z^2 *N2rc^2	8
SimMM^2 *EuclideanZ^2	8
SimMM^2 *Spearman^2	8
SimMM^2 *D2s^2	8
SimMM^2 *AFd^2	8
SimMM^2 *Similarity-ratio^2	8
SimMM^2 *Jensen-Shannon^2	8
EuclideanZ^2 *Spearman^2	8
EuclideanZ^2 *D2s^2	8
EuclideanZ^2 *AFd^2	8
EuclideanZ^2 *Kulczynski1^2	8
EuclideanZ^2 *Kulczynski2^2	8
EuclideanZ^2 *Similarity-ratio^2	8
EuclideanZ^2 *Jensen-Shannon^2	8
EuclideanZ^2 *D2-star^2	8
EuclideanZ^2 *N2r^2	8
EuclideanZ^2 *N2rc^2	8
EuclideanZ^2 *N2rrc^2	8
Spearman^2 *D2s^2	8
Spearman^2 *Kulczynski2^2	8
Spearman^2 *Jensen-Shannon^2	8
Spearman^2 *D2-star^2	8
Spearman^2 *N2r^2	8
Jaccard^2 *D2s^2	8
D2s^2 *Mismatch^2	8
D2s^2 *Canberra^2	8
D2s^2 *Kulczynski1^2	8
D2s^2 *Kulczynski2^2	8
D2s^2 *Similarity-ratio^2	8
D2s^2 *Jensen-Shannon^2	8
D2s^2 *N2r^2	8
D2s^2 *N2rc^2	8
D2s^2 *N2rrc^2	8
AFd^2 *Jensen-Shannon^2	8
Canberra^2 *D2-star^2	8
Kulczynski1^2 *D2-star^2	8
Kulczynski2^2 *Jensen-Shannon^2	8
Kulczynski2^2 *D2-star^2	8
Kulczynski2^2 *N2r^2	8
Kulczynski2^2 *N2rc^2	8
Similarity-ratio^2 *Jensen-Shannon^2	8
Jensen-Shannon^2 *D2-star^2	8
Jensen-Shannon^2 *N2r^2	8
D2-star^2 *N2r^2	8
D2-star^2 *N2rc^2	8
D2-star^2 *N2rrc^2	8
Hellinger	7
Manhattan	7
Euclidean	7
Chi-Squared	7
K-Div	7
Squared-Chord	7
Intersection	7
RRE-k-r	7
Spearman	7
Jaccard	7
D2s	7
Mismatch	7
Canberra	7
Kulczynski1	7
Kulczynski2	7
Similarity-ratio	7
N2r	7
N2rc	7
N2rrc	7
Hellinger^2	7
Manhattan^2	7
Euclidean^2	7
Chi-Squared^2	7
K-Div^2	7
Squared-Chord^2	7
Intersection^2	7
RRE-k-r^2	7
Spearman^2	7
Jaccard^2	7
D2s^2	7
Mismatch^2	7
Canberra^2	7
Kulczynski1^2	7
Kulczynski2^2	7
Similarity-ratio^2	7
N2r^2	7
N2rc^2	7
N2rrc^2	7
Hellinger *Manhattan	7
Hellinger *Euclidean	7
Hellinger *Chi-Squared	7
Hellinger *Normalized-Vectors	7
Hellinger *Harmonic-Mean	7
Hellinger *Jefferey-Div	7
Hellinger *K-Div	7
Hellinger *Squared-Chord	7
Hellinger *KL-Cond	7
Hellinger *Markov	7
Hellinger *Intersection	7
Hellinger *RRE-k-r	7
Hellinger *SimMM	7
Hellinger *EMD	7
Hellinger *Spearman	7
Hellinger *Jaccard	7
Hellinger *Lengthd	7
Hellinger *AFd	7
Hellinger *Mismatch	7
Hellinger *Canberra	7
Hellinger *Kulczynski1	7
Hellinger *Kulczynski2	7
Hellinger *Similarity-ratio	7
Hellinger *Jensen-Shannon	7
Hellinger *N2r	7
Hellinger *N2rc	7
Hellinger *N2rrc	7
Hellinger *Hellinger^2	7
Hellinger *Manhattan^2	7
Hellinger *Euclidean^2	7
Hellinger *Chi-Squared^2	7
Hellinger *Harmonic-Mean^2	7
Hellinger *Jefferey-Div^2	7
Hellinger *K-Div^2	7
Hellinger *Squared-Chord^2	7
Hellinger *KL-Cond^2	7
Hellinger *Markov^2	7
Hellinger *Intersection^2	7
Hellinger *RRE-k-r^2	7
Hellinger *SimMM^2	7
Hellinger *Spearman^2	7
Hellinger *Jaccard^2	7
Hellinger *AFd^2	7
Hellinger *Mismatch^2	7
Hellinger *Canberra^2	7
Hellinger *Kulczynski1^2	7
Hellinger *Similarity-ratio^2	7
Hellinger *Jensen-Shannon^2	7
Hellinger *D2-star^2	7
Hellinger *N2rc^2	7
Hellinger *N2rrc^2	7
Manhattan *Euclidean	7
Manhattan *Chi-Squared	7
Manhattan *Normalized-Vectors	7
Manhattan *Harmonic-Mean	7
Manhattan *Jefferey-Div	7
Manhattan *K-Div	7
Manhattan *Pearson-Coeff	7
Manhattan *Squared-Chord	7
Manhattan *KL-Cond	7
Manhattan *Markov	7
Manhattan *Intersection	7
Manhattan *RRE-k-r	7
Manhattan *D2z	7
Manhattan *SimMM	7
Manhattan *EuclideanZ	7
Manhattan *Spearman	7
Manhattan *Jaccard	7
Manhattan *AFd	7
Manhattan *Mismatch	7
Manhattan *Canberra	7
Manhattan *Kulczynski1	7
Manhattan *Kulczynski2	7
Manhattan *Similarity-ratio	7
Manhattan *Jensen-Shannon	7
Manhattan *N2r	7
Manhattan *N2rc	7
Manhattan *N2rrc	7
Manhattan *Hellinger^2	7
Manhattan *Manhattan^2	7
Manhattan *Euclidean^2	7
Manhattan *Chi-Squared^2	7
Manhattan *Normalized-Vectors^2	7
Manhattan *Harmonic-Mean^2	7
Manhattan *Jefferey-Div^2	7
Manhattan *K-Div^2	7
Manhattan *Pearson-Coeff^2	7
Manhattan *Squared-Chord^2	7
Manhattan *KL-Cond^2	7
Manhattan *Intersection^2	7
Manhattan *RRE-k-r^2	7
Manhattan *D2z^2	7
Manhattan *SimMM^2	7
Manhattan *Spearman^2	7
Manhattan *Jaccard^2	7
Manhattan *AFd^2	7
Manhattan *Mismatch^2	7
Manhattan *Canberra^2	7
Manhattan *Kulczynski1^2	7
Manhattan *Kulczynski2^2	7
Manhattan *Similarity-ratio^2	7
Manhattan *Jensen-Shannon^2	7
Manhattan *N2r^2	7
Manhattan *N2rc^2	7
Manhattan *N2rrc^2	7
Euclidean *Chi-Squared	7
Euclidean *Normalized-Vectors	7
Euclidean *Harmonic-Mean	7
Euclidean *Jefferey-Div	7
Euclidean *K-Div	7
Euclidean *Pearson-Coeff	7
Euclidean *Squared-Chord	7
Euclidean *KL-Cond	7
Euclidean *Intersection	7
Euclidean *RRE-k-r	7
Euclidean *D2z	7
Euclidean *SimMM	7
Euclidean *EuclideanZ	7
Euclidean *Spearman	7
Euclidean *Jaccard	7
Euclidean *AFd	7
Euclidean *Mismatch	7
Euclidean *Canberra	7
Euclidean *Kulczynski1	7
Euclidean *Kulczynski2	7
Euclidean *Similarity-ratio	7
Euclidean *Jensen-Shannon	7
Euclidean *N2r	7
Euclidean *N2rc	7
Euclidean *N2rrc	7
Euclidean *Hellinger^2	7
Euclidean *Manhattan^2	7
Euclidean *Euclidean^2	7
Euclidean *Chi-Squared^2	7
Euclidean *Normalized-Vectors^2	7
Euclidean *Harmonic-Mean^2	7
Euclidean *Jefferey-Div^2	7
Euclidean *K-Div^2	7
Euclidean *Pearson-Coeff^2	7
Euclidean *Squared-Chord^2	7
Euclidean *KL-Cond^2	7
Euclidean *Intersection^2	7
Euclidean *RRE-k-r^2	7
Euclidean *D2z^2	7
Euclidean *SimMM^2	7
