Statistics	Correct_Neighbors
Hellinger *Harmonic-Mean^2	4
Hellinger *Jefferey-Div^2	4
Hellinger *K-Div^2	4
Hellinger *Pearson-Coeff^2	4
Hellinger *Squared-Chord^2	4
Hellinger *KL-Cond^2	4
Hellinger *Markov^2	4
Hellinger *Intersection^2	4
Hellinger *RRE-k-r^2	4
Hellinger *D2z^2	4
Hellinger *SimMM^2	4
Hellinger *EuclideanZ^2	4
Hellinger *EMD^2	4
Hellinger *Spearman^2	4
Hellinger *Jaccard^2	4
Hellinger *Lengthd^2	4
Hellinger *D2s^2	4
Hellinger *AFd^2	4
Hellinger *Mismatch^2	4
Hellinger *Canberra^2	4
Hellinger *Kulczynski1^2	4
Hellinger *Kulczynski2^2	4
Hellinger *Similarity-ratio^2	4
Hellinger *Jensen-Shannon^2	4
Hellinger *D2-star^2	4
Hellinger *N2r^2	4
Hellinger *N2rc^2	4
Hellinger *N2rrc^2	4
Manhattan *Euclidean	4
Manhattan *Chi-Squared	4
Manhattan *Normalized-Vectors	4
Manhattan *Harmonic-Mean	4
Manhattan *Jefferey-Div	4
Manhattan *K-Div	4
Manhattan *Pearson-Coeff	4
Manhattan *Squared-Chord	4
Manhattan *KL-Cond	4
Manhattan *Intersection	4
Manhattan *RRE-k-r	4
Manhattan *D2z	4
Manhattan *SimMM	4
Manhattan *EuclideanZ	4
Manhattan *EMD	4
Manhattan *Spearman	4
Manhattan *Jaccard	4
Manhattan *Lengthd	4
Manhattan *D2s	4
Manhattan *AFd	4
Manhattan *Mismatch	4
Manhattan *Canberra	4
Manhattan *Kulczynski1	4
Manhattan *Kulczynski2	4
Manhattan *Similarity-ratio	4
Manhattan *Jensen-Shannon	4
Manhattan *D2-star	4
Manhattan *N2r	4
Manhattan *N2rc	4
Manhattan *N2rrc	4
Manhattan *Hellinger^2	4
Manhattan *Manhattan^2	4
Manhattan *Euclidean^2	4
Manhattan *Chi-Squared^2	4
Manhattan *Normalized-Vectors^2	4
Manhattan *Harmonic-Mean^2	4
Manhattan *Jefferey-Div^2	4
Manhattan *K-Div^2	4
Manhattan *Pearson-Coeff^2	4
Manhattan *Squared-Chord^2	4
Manhattan *KL-Cond^2	4
Manhattan *Intersection^2	4
Manhattan *RRE-k-r^2	4
Manhattan *D2z^2	4
Manhattan *SimMM^2	4
Manhattan *EuclideanZ^2	4
Manhattan *Spearman^2	4
Manhattan *Jaccard^2	4
Manhattan *D2s^2	4
Manhattan *AFd^2	4
Manhattan *Mismatch^2	4
Manhattan *Canberra^2	4
Manhattan *Kulczynski1^2	4
Manhattan *Kulczynski2^2	4
Manhattan *Similarity-ratio^2	4
Manhattan *Jensen-Shannon^2	4
Manhattan *D2-star^2	4
Manhattan *N2r^2	4
Manhattan *N2rc^2	4
Manhattan *N2rrc^2	4
Euclidean *Chi-Squared	4
Euclidean *Normalized-Vectors	4
Euclidean *Harmonic-Mean	4
Euclidean *Jefferey-Div	4
Euclidean *K-Div	4
Euclidean *Pearson-Coeff	4
Euclidean *Squared-Chord	4
Euclidean *KL-Cond	4
Euclidean *Intersection	4
Euclidean *RRE-k-r	4
Euclidean *D2z	4
Euclidean *SimMM	4
Euclidean *EuclideanZ	4
Euclidean *EMD	4
Euclidean *Spearman	4
Euclidean *Jaccard	4
Euclidean *Lengthd	4
Euclidean *D2s	4
Euclidean *AFd	4
Euclidean *Mismatch	4
Euclidean *Canberra	4
Euclidean *Kulczynski1	4
Euclidean *Kulczynski2	4
Euclidean *Similarity-ratio	4
Euclidean *Jensen-Shannon	4
Euclidean *D2-star	4
Euclidean *N2r	4
Euclidean *N2rc	4
Euclidean *N2rrc	4
Euclidean *Hellinger^2	4
Euclidean *Manhattan^2	4
Euclidean *Euclidean^2	4
Euclidean *Chi-Squared^2	4
Euclidean *Normalized-Vectors^2	4
Euclidean *Harmonic-Mean^2	4
Euclidean *Jefferey-Div^2	4
Euclidean *K-Div^2	4
Euclidean *Pearson-Coeff^2	4
Euclidean *Squared-Chord^2	4
Euclidean *KL-Cond^2	4
Euclidean *Intersection^2	4
Euclidean *RRE-k-r^2	4
Euclidean *D2z^2	4
Euclidean *SimMM^2	4
Euclidean *EuclideanZ^2	4
Euclidean *Spearman^2	4
Euclidean *Jaccard^2	4
Euclidean *D2s^2	4
Euclidean *AFd^2	4
Euclidean *Mismatch^2	4
Euclidean *Canberra^2	4
Euclidean *Kulczynski1^2	4
Euclidean *Kulczynski2^2	4
Euclidean *Similarity-ratio^2	4
Euclidean *Jensen-Shannon^2	4
Euclidean *D2-star^2	4
Euclidean *N2r^2	4
Euclidean *N2rc^2	4
Euclidean *N2rrc^2	4
Chi-Squared *Normalized-Vectors	4
Chi-Squared *Harmonic-Mean	4
Chi-Squared *Jefferey-Div	4
Chi-Squared *K-Div	4
Chi-Squared *Pearson-Coeff	4
Chi-Squared *Squared-Chord	4
Chi-Squared *KL-Cond	4
Chi-Squared *Intersection	4
Chi-Squared *RRE-k-r	4
Chi-Squared *D2z	4
Chi-Squared *SimMM	4
Chi-Squared *EuclideanZ	4
Chi-Squared *EMD	4
Chi-Squared *Spearman	4
Chi-Squared *Jaccard	4
Chi-Squared *Lengthd	4
Chi-Squared *D2s	4
Chi-Squared *AFd	4
Chi-Squared *Mismatch	4
Chi-Squared *Canberra	4
Chi-Squared *Kulczynski1	4
Chi-Squared *Kulczynski2	4
Chi-Squared *Similarity-ratio	4
Chi-Squared *Jensen-Shannon	4
Chi-Squared *D2-star	4
Chi-Squared *N2r	4
Chi-Squared *N2rc	4
Chi-Squared *N2rrc	4
Chi-Squared *Hellinger^2	4
Chi-Squared *Manhattan^2	4
Chi-Squared *Euclidean^2	4
Chi-Squared *Chi-Squared^2	4
Chi-Squared *Normalized-Vectors^2	4
Chi-Squared *Harmonic-Mean^2	4
Chi-Squared *Jefferey-Div^2	4
Chi-Squared *K-Div^2	4
Chi-Squared *Pearson-Coeff^2	4
Chi-Squared *Squared-Chord^2	4
Chi-Squared *KL-Cond^2	4
Chi-Squared *Intersection^2	4
Chi-Squared *RRE-k-r^2	4
Chi-Squared *D2z^2	4
Chi-Squared *SimMM^2	4
Chi-Squared *EuclideanZ^2	4
Chi-Squared *Spearman^2	4
Chi-Squared *Jaccard^2	4
Chi-Squared *D2s^2	4
Chi-Squared *AFd^2	4
Chi-Squared *Mismatch^2	4
Chi-Squared *Canberra^2	4
Chi-Squared *Kulczynski1^2	4
Chi-Squared *Kulczynski2^2	4
Chi-Squared *Similarity-ratio^2	4
Chi-Squared *Jensen-Shannon^2	4
Chi-Squared *D2-star^2	4
Chi-Squared *N2r^2	4
Chi-Squared *N2rc^2	4
Chi-Squared *N2rrc^2	4
Normalized-Vectors *Harmonic-Mean	4
Normalized-Vectors *Jefferey-Div	4
Normalized-Vectors *K-Div	4
Normalized-Vectors *Pearson-Coeff	4
Normalized-Vectors *Squared-Chord	4
Normalized-Vectors *KL-Cond	4
Normalized-Vectors *Markov	4
Normalized-Vectors *Intersection	4
Normalized-Vectors *RRE-k-r	4
Normalized-Vectors *D2z	4
Normalized-Vectors *SimMM	4
Normalized-Vectors *EuclideanZ	4
Normalized-Vectors *EMD	4
Normalized-Vectors *Spearman	4
Normalized-Vectors *Jaccard	4
Normalized-Vectors *Lengthd	4
Normalized-Vectors *D2s	4
Normalized-Vectors *AFd	4
Normalized-Vectors *Mismatch	4
Normalized-Vectors *Canberra	4
Normalized-Vectors *Kulczynski1	4
Normalized-Vectors *Kulczynski2	4
Normalized-Vectors *Similarity-ratio	4
Normalized-Vectors *Jensen-Shannon	4
Normalized-Vectors *D2-star	4
Normalized-Vectors *N2r	4
Normalized-Vectors *N2rc	4
Normalized-Vectors *N2rrc	4
Normalized-Vectors *Hellinger^2	4
Normalized-Vectors *Manhattan^2	4
Normalized-Vectors *Euclidean^2	4
Normalized-Vectors *Chi-Squared^2	4
Normalized-Vectors *Normalized-Vectors^2	4
Normalized-Vectors *Harmonic-Mean^2	4
Normalized-Vectors *Jefferey-Div^2	4
Normalized-Vectors *K-Div^2	4
Normalized-Vectors *Pearson-Coeff^2	4
Normalized-Vectors *Squared-Chord^2	4
Normalized-Vectors *KL-Cond^2	4
Normalized-Vectors *Markov^2	4
Normalized-Vectors *Intersection^2	4
Normalized-Vectors *RRE-k-r^2	4
Normalized-Vectors *D2z^2	4
Normalized-Vectors *SimMM^2	4
Normalized-Vectors *EuclideanZ^2	4
Normalized-Vectors *EMD^2	4
Normalized-Vectors *Spearman^2	4
Normalized-Vectors *Jaccard^2	4
Normalized-Vectors *Lengthd^2	4
Normalized-Vectors *D2s^2	4
Normalized-Vectors *AFd^2	4
Normalized-Vectors *Mismatch^2	4
Normalized-Vectors *Canberra^2	4
Normalized-Vectors *Kulczynski1^2	4
Normalized-Vectors *Kulczynski2^2	4
Normalized-Vectors *Similarity-ratio^2	4
Normalized-Vectors *Jensen-Shannon^2	4
Normalized-Vectors *D2-star^2	4
Normalized-Vectors *N2r^2	4
Normalized-Vectors *N2rc^2	4
Normalized-Vectors *N2rrc^2	4
Harmonic-Mean *Jefferey-Div	4
Harmonic-Mean *K-Div	4
Harmonic-Mean *Pearson-Coeff	4
Harmonic-Mean *Squared-Chord	4
Harmonic-Mean *KL-Cond	4
Harmonic-Mean *Markov	4
Harmonic-Mean *Intersection	4
Harmonic-Mean *RRE-k-r	4
Harmonic-Mean *D2z	4
Harmonic-Mean *SimMM	4
Harmonic-Mean *EuclideanZ	4
Harmonic-Mean *EMD	4
Harmonic-Mean *Spearman	4
Harmonic-Mean *Jaccard	4
Harmonic-Mean *Lengthd	4
Harmonic-Mean *D2s	4
Harmonic-Mean *AFd	4
Harmonic-Mean *Mismatch	4
Harmonic-Mean *Canberra	4
Harmonic-Mean *Kulczynski1	4
Harmonic-Mean *Kulczynski2	4
Harmonic-Mean *Similarity-ratio	4
Harmonic-Mean *Jensen-Shannon	4
Harmonic-Mean *D2-star	4
Harmonic-Mean *N2r	4
Harmonic-Mean *N2rc	4
Harmonic-Mean *N2rrc	4
Harmonic-Mean *Hellinger^2	4
Harmonic-Mean *Manhattan^2	4
Harmonic-Mean *Euclidean^2	4
Harmonic-Mean *Chi-Squared^2	4
Harmonic-Mean *Normalized-Vectors^2	4
Harmonic-Mean *Harmonic-Mean^2	4
Harmonic-Mean *Jefferey-Div^2	4
Harmonic-Mean *K-Div^2	4
Harmonic-Mean *Pearson-Coeff^2	4
Harmonic-Mean *Squared-Chord^2	4
Harmonic-Mean *KL-Cond^2	4
Harmonic-Mean *Intersection^2	4
Harmonic-Mean *RRE-k-r^2	4
Harmonic-Mean *D2z^2	4
Harmonic-Mean *SimMM^2	4
Harmonic-Mean *EuclideanZ^2	4
Harmonic-Mean *EMD^2	4
Harmonic-Mean *Spearman^2	4
Harmonic-Mean *Jaccard^2	4
Harmonic-Mean *Lengthd^2	4
Harmonic-Mean *D2s^2	4
Harmonic-Mean *AFd^2	4
Harmonic-Mean *Mismatch^2	4
Harmonic-Mean *Canberra^2	4
Harmonic-Mean *Kulczynski1^2	4
Harmonic-Mean *Kulczynski2^2	4
Harmonic-Mean *Similarity-ratio^2	4
Harmonic-Mean *Jensen-Shannon^2	4
Harmonic-Mean *D2-star^2	4
Harmonic-Mean *N2r^2	4
Harmonic-Mean *N2rc^2	4
Harmonic-Mean *N2rrc^2	4
Jefferey-Div *K-Div	4
Jefferey-Div *Pearson-Coeff	4
Jefferey-Div *Squared-Chord	4
Jefferey-Div *KL-Cond	4
Jefferey-Div *Markov	4
Jefferey-Div *Intersection	4
Jefferey-Div *RRE-k-r	4
Jefferey-Div *D2z	4
Jefferey-Div *SimMM	4
Jefferey-Div *EuclideanZ	4
Jefferey-Div *EMD	4
Jefferey-Div *Spearman	4
Jefferey-Div *Jaccard	4
Jefferey-Div *Lengthd	4
Jefferey-Div *D2s	4
Jefferey-Div *AFd	4
Jefferey-Div *Mismatch	4
Jefferey-Div *Canberra	4
Jefferey-Div *Kulczynski1	4
Jefferey-Div *Kulczynski2	4
Jefferey-Div *Similarity-ratio	4
Jefferey-Div *Jensen-Shannon	4
Jefferey-Div *D2-star	4
Jefferey-Div *N2r	4
Jefferey-Div *N2rc	4
Jefferey-Div *N2rrc	4
Jefferey-Div *Hellinger^2	4
Jefferey-Div *Manhattan^2	4
Jefferey-Div *Euclidean^2	4
Jefferey-Div *Chi-Squared^2	4
Jefferey-Div *Normalized-Vectors^2	4
Jefferey-Div *Harmonic-Mean^2	4
Jefferey-Div *Jefferey-Div^2	4
Jefferey-Div *K-Div^2	4
Jefferey-Div *Pearson-Coeff^2	4
Jefferey-Div *Squared-Chord^2	4
Jefferey-Div *KL-Cond^2	4
Jefferey-Div *Intersection^2	4
Jefferey-Div *RRE-k-r^2	4
Jefferey-Div *D2z^2	4
Jefferey-Div *SimMM^2	4
Jefferey-Div *EuclideanZ^2	4
Jefferey-Div *EMD^2	4
Jefferey-Div *Spearman^2	4
Jefferey-Div *Jaccard^2	4
Jefferey-Div *Lengthd^2	4
Jefferey-Div *D2s^2	4
Jefferey-Div *AFd^2	4
Jefferey-Div *Mismatch^2	4
Jefferey-Div *Canberra^2	4
Jefferey-Div *Kulczynski1^2	4
Jefferey-Div *Kulczynski2^2	4
Jefferey-Div *Similarity-ratio^2	4
Jefferey-Div *Jensen-Shannon^2	4
Jefferey-Div *D2-star^2	4
Jefferey-Div *N2r^2	4
Jefferey-Div *N2rc^2	4
Jefferey-Div *N2rrc^2	4
K-Div *Pearson-Coeff	4
K-Div *Squared-Chord	4
K-Div *KL-Cond	4
K-Div *Intersection	4
K-Div *RRE-k-r	4
K-Div *D2z	4
K-Div *SimMM	4
K-Div *EuclideanZ	4
K-Div *EMD	4
K-Div *Spearman	4
K-Div *Jaccard	4
K-Div *Lengthd	4
K-Div *D2s	4
K-Div *AFd	4
K-Div *Mismatch	4
K-Div *Canberra	4
K-Div *Kulczynski1	4
K-Div *Kulczynski2	4
K-Div *Similarity-ratio	4
K-Div *Jensen-Shannon	4
K-Div *D2-star	4
K-Div *N2r	4
K-Div *N2rc	4
K-Div *N2rrc	4
K-Div *Hellinger^2	4
K-Div *Manhattan^2	4
K-Div *Euclidean^2	4
K-Div *Chi-Squared^2	4
K-Div *Normalized-Vectors^2	4
K-Div *Harmonic-Mean^2	4
K-Div *Jefferey-Div^2	4
K-Div *K-Div^2	4
K-Div *Pearson-Coeff^2	4
K-Div *Squared-Chord^2	4
K-Div *KL-Cond^2	4
K-Div *Intersection^2	4
K-Div *RRE-k-r^2	4
K-Div *D2z^2	4
K-Div *SimMM^2	4
K-Div *EuclideanZ^2	4
K-Div *EMD^2	4
K-Div *Spearman^2	4
K-Div *Jaccard^2	4
K-Div *Lengthd^2	4
K-Div *D2s^2	4
K-Div *AFd^2	4
K-Div *Mismatch^2	4
K-Div *Canberra^2	4
K-Div *Kulczynski1^2	4
K-Div *Kulczynski2^2	4
K-Div *Similarity-ratio^2	4
K-Div *Jensen-Shannon^2	4
K-Div *D2-star^2	4
K-Div *N2r^2	4
K-Div *N2rc^2	4
K-Div *N2rrc^2	4
Pearson-Coeff *Squared-Chord	4
Pearson-Coeff *KL-Cond	4
Pearson-Coeff *Markov	4
Pearson-Coeff *Intersection	4
Pearson-Coeff *RRE-k-r	4
Pearson-Coeff *D2z	4
Pearson-Coeff *SimMM	4
Pearson-Coeff *EuclideanZ	4
Pearson-Coeff *EMD	4
Pearson-Coeff *Spearman	4
Pearson-Coeff *Jaccard	4
Pearson-Coeff *Lengthd	4
Pearson-Coeff *D2s	4
Pearson-Coeff *AFd	4
Pearson-Coeff *Mismatch	4
Pearson-Coeff *Canberra	4
Pearson-Coeff *Kulczynski1	4
Pearson-Coeff *Kulczynski2	4
Pearson-Coeff *Similarity-ratio	4
Pearson-Coeff *Jensen-Shannon	4
Pearson-Coeff *D2-star	4
Pearson-Coeff *N2r	4
Pearson-Coeff *N2rc	4
Pearson-Coeff *N2rrc	4
Pearson-Coeff *Hellinger^2	4
Pearson-Coeff *Manhattan^2	4
Pearson-Coeff *Euclidean^2	4
Pearson-Coeff *Chi-Squared^2	4
Pearson-Coeff *Normalized-Vectors^2	4
Pearson-Coeff *Harmonic-Mean^2	4
Pearson-Coeff *Jefferey-Div^2	4
Pearson-Coeff *K-Div^2	4
Pearson-Coeff *Pearson-Coeff^2	4
Pearson-Coeff *Squared-Chord^2	4
Pearson-Coeff *KL-Cond^2	4
Pearson-Coeff *Markov^2	4
Pearson-Coeff *Intersection^2	4
Pearson-Coeff *RRE-k-r^2	4
Pearson-Coeff *D2z^2	4
Pearson-Coeff *SimMM^2	4
Pearson-Coeff *EuclideanZ^2	4
Pearson-Coeff *EMD^2	4
Pearson-Coeff *Spearman^2	4
Pearson-Coeff *Jaccard^2	4
Pearson-Coeff *Lengthd^2	4
Pearson-Coeff *D2s^2	4
Pearson-Coeff *AFd^2	4
Pearson-Coeff *Mismatch^2	4
Pearson-Coeff *Canberra^2	4
Pearson-Coeff *Kulczynski1^2	4
Pearson-Coeff *Kulczynski2^2	4
Pearson-Coeff *Similarity-ratio^2	4
Pearson-Coeff *Jensen-Shannon^2	4
Pearson-Coeff *D2-star^2	4
Pearson-Coeff *N2r^2	4
Pearson-Coeff *N2rc^2	4
Pearson-Coeff *N2rrc^2	4
Squared-Chord *KL-Cond	4
Squared-Chord *Intersection	4
Squared-Chord *RRE-k-r	4
Squared-Chord *D2z	4
Squared-Chord *SimMM	4
Squared-Chord *EuclideanZ	4
Squared-Chord *EMD	4
Squared-Chord *Spearman	4
Squared-Chord *Jaccard	4
Squared-Chord *Lengthd	4
Squared-Chord *D2s	4
Squared-Chord *AFd	4
Squared-Chord *Mismatch	4
Squared-Chord *Canberra	4
Squared-Chord *Kulczynski1	4
Squared-Chord *Kulczynski2	4
Squared-Chord *Similarity-ratio	4
Squared-Chord *Jensen-Shannon	4
Squared-Chord *D2-star	4
Squared-Chord *N2r	4
Squared-Chord *N2rc	4
Squared-Chord *N2rrc	4
Squared-Chord *Hellinger^2	4
Squared-Chord *Manhattan^2	4
Squared-Chord *Euclidean^2	4
Squared-Chord *Chi-Squared^2	4
Squared-Chord *Normalized-Vectors^2	4
Squared-Chord *Harmonic-Mean^2	4
Squared-Chord *Jefferey-Div^2	4
Squared-Chord *K-Div^2	4
Squared-Chord *Pearson-Coeff^2	4
Squared-Chord *Squared-Chord^2	4
Squared-Chord *KL-Cond^2	4
Squared-Chord *Intersection^2	4
Squared-Chord *RRE-k-r^2	4
Squared-Chord *D2z^2	4
Squared-Chord *SimMM^2	4
Squared-Chord *EuclideanZ^2	4
Squared-Chord *Spearman^2	4
Squared-Chord *Jaccard^2	4
Squared-Chord *D2s^2	4
Squared-Chord *AFd^2	4
Squared-Chord *Mismatch^2	4
Squared-Chord *Canberra^2	4
Squared-Chord *Kulczynski1^2	4
Squared-Chord *Kulczynski2^2	4
Squared-Chord *Similarity-ratio^2	4
Squared-Chord *Jensen-Shannon^2	4
Squared-Chord *D2-star^2	4
Squared-Chord *N2r^2	4
Squared-Chord *N2rc^2	4
Squared-Chord *N2rrc^2	4
KL-Cond *Markov	4
KL-Cond *Intersection	4
KL-Cond *RRE-k-r	4
KL-Cond *D2z	4
KL-Cond *SimMM	4
KL-Cond *EuclideanZ	4
KL-Cond *EMD	4
KL-Cond *Spearman	4
KL-Cond *Jaccard	4
KL-Cond *Lengthd	4
KL-Cond *D2s	4
KL-Cond *AFd	4
KL-Cond *Mismatch	4
KL-Cond *Canberra	4
KL-Cond *Kulczynski1	4
KL-Cond *Kulczynski2	4
KL-Cond *Similarity-ratio	4
KL-Cond *Jensen-Shannon	4
KL-Cond *D2-star	4
KL-Cond *N2r	4
KL-Cond *N2rc	4
KL-Cond *N2rrc	4
KL-Cond *Hellinger^2	4
KL-Cond *Manhattan^2	4
KL-Cond *Euclidean^2	4
KL-Cond *Chi-Squared^2	4
KL-Cond *Normalized-Vectors^2	4
KL-Cond *Harmonic-Mean^2	4
KL-Cond *Jefferey-Div^2	4
KL-Cond *K-Div^2	4
KL-Cond *Pearson-Coeff^2	4
KL-Cond *Squared-Chord^2	4
KL-Cond *KL-Cond^2	4
KL-Cond *Intersection^2	4
KL-Cond *RRE-k-r^2	4
KL-Cond *D2z^2	4
KL-Cond *SimMM^2	4
KL-Cond *EuclideanZ^2	4
KL-Cond *EMD^2	4
KL-Cond *Spearman^2	4
KL-Cond *Jaccard^2	4
KL-Cond *Lengthd^2	4
KL-Cond *D2s^2	4
KL-Cond *AFd^2	4
KL-Cond *Mismatch^2	4
KL-Cond *Canberra^2	4
KL-Cond *Kulczynski1^2	4
KL-Cond *Kulczynski2^2	4
KL-Cond *Similarity-ratio^2	4
KL-Cond *Jensen-Shannon^2	4
KL-Cond *D2-star^2	4
KL-Cond *N2r^2	4
KL-Cond *N2rc^2	4
KL-Cond *N2rrc^2	4
Markov *Intersection	4
Markov *RRE-k-r	4
Markov *D2z	4
Markov *SimMM	4
Markov *EuclideanZ	4
Markov *EMD	4
Markov *Spearman	4
Markov *Jaccard	4
Markov *Lengthd	4
Markov *D2s	4
Markov *Mismatch	4
Markov *Canberra	4
Markov *Kulczynski2	4
Markov *Similarity-ratio	4
Markov *Jensen-Shannon	4
Markov *D2-star	4
Markov *N2r	4
Markov *N2rc	4
Markov *N2rrc	4
Markov *Hellinger^2	4
Markov *Manhattan^2	4
Markov *Euclidean^2	4
Markov *Chi-Squared^2	4
Markov *Normalized-Vectors^2	4
Markov *Harmonic-Mean^2	4
Markov *Jefferey-Div^2	4
Markov *K-Div^2	4
Markov *Pearson-Coeff^2	4
Markov *Squared-Chord^2	4
Markov *KL-Cond^2	4
Markov *Intersection^2	4
Markov *RRE-k-r^2	4
Markov *D2z^2	4
Markov *SimMM^2	4
Markov *EuclideanZ^2	4
Markov *Spearman^2	4
Markov *Jaccard^2	4
Markov *D2s^2	4
Markov *Mismatch^2	4
Markov *Canberra^2	4
Markov *Kulczynski1^2	4
Markov *Kulczynski2^2	4
Markov *Similarity-ratio^2	4
Markov *Jensen-Shannon^2	4
Markov *D2-star^2	4
Markov *N2r^2	4
Markov *N2rc^2	4
Markov *N2rrc^2	4
Intersection *RRE-k-r	4
Intersection *D2z	4
Intersection *SimMM	4
Intersection *EuclideanZ	4
Intersection *EMD	4
Intersection *Spearman	4
Intersection *Jaccard	4
Intersection *Lengthd	4
Intersection *D2s	4
Intersection *AFd	4
Intersection *Mismatch	4
Intersection *Canberra	4
Intersection *Kulczynski1	4
Intersection *Kulczynski2	4
Intersection *Similarity-ratio	4
Intersection *Jensen-Shannon	4
Intersection *D2-star	4
Intersection *N2r	4
Intersection *N2rc	4
Intersection *N2rrc	4
Intersection *Hellinger^2	4
Intersection *Manhattan^2	4
Intersection *Euclidean^2	4
Intersection *Chi-Squared^2	4
Intersection *Normalized-Vectors^2	4
Intersection *Harmonic-Mean^2	4
Intersection *Jefferey-Div^2	4
Intersection *K-Div^2	4
Intersection *Pearson-Coeff^2	4
Intersection *Squared-Chord^2	4
Intersection *KL-Cond^2	4
Intersection *Markov^2	4
Intersection *Intersection^2	4
Intersection *RRE-k-r^2	4
Intersection *D2z^2	4
Intersection *SimMM^2	4
Intersection *EuclideanZ^2	4
Intersection *EMD^2	4
Intersection *Spearman^2	4
Intersection *Jaccard^2	4
Intersection *Lengthd^2	4
Intersection *D2s^2	4
Intersection *AFd^2	4
Intersection *Mismatch^2	4
Intersection *Canberra^2	4
Intersection *Kulczynski1^2	4
Intersection *Kulczynski2^2	4
Intersection *Similarity-ratio^2	4
Intersection *Jensen-Shannon^2	4
Intersection *D2-star^2	4
Intersection *N2r^2	4
Intersection *N2rc^2	4
Intersection *N2rrc^2	4
RRE-k-r *D2z	4
RRE-k-r *SimMM	4
RRE-k-r *EuclideanZ	4
RRE-k-r *EMD	4
RRE-k-r *Spearman	4
RRE-k-r *Jaccard	4
RRE-k-r *Lengthd	4
RRE-k-r *D2s	4
RRE-k-r *AFd	4
RRE-k-r *Mismatch	4
RRE-k-r *Canberra	4
RRE-k-r *Kulczynski1	4
RRE-k-r *Kulczynski2	4
RRE-k-r *Similarity-ratio	4
RRE-k-r *Jensen-Shannon	4
RRE-k-r *D2-star	4
RRE-k-r *N2r	4
RRE-k-r *N2rc	4
RRE-k-r *N2rrc	4
RRE-k-r *Hellinger^2	4
RRE-k-r *Manhattan^2	4
RRE-k-r *Euclidean^2	4
RRE-k-r *Chi-Squared^2	4
RRE-k-r *Normalized-Vectors^2	4
RRE-k-r *Harmonic-Mean^2	4
RRE-k-r *Jefferey-Div^2	4
RRE-k-r *K-Div^2	4
RRE-k-r *Pearson-Coeff^2	4
RRE-k-r *Squared-Chord^2	4
RRE-k-r *KL-Cond^2	4
RRE-k-r *Intersection^2	4
RRE-k-r *RRE-k-r^2	4
RRE-k-r *D2z^2	4
RRE-k-r *SimMM^2	4
RRE-k-r *EuclideanZ^2	4
RRE-k-r *EMD^2	4
RRE-k-r *Spearman^2	4
RRE-k-r *Jaccard^2	4
RRE-k-r *Lengthd^2	4
