Statistics	Correct_Neighbors
Manhattan *Jaccard	5
Manhattan *Lengthd	5
Manhattan *D2s	5
Manhattan *Mismatch	5
Manhattan *Canberra	5
Manhattan *Kulczynski1	5
Manhattan *Kulczynski2	5
Manhattan *Similarity-ratio	5
Manhattan *Jensen-Shannon	5
Manhattan *Hellinger^2	5
Manhattan *Manhattan^2	5
Manhattan *Euclidean^2	5
Manhattan *Chi-Squared^2	5
Manhattan *Normalized-Vectors^2	5
Manhattan *Harmonic-Mean^2	5
Manhattan *Jefferey-Div^2	5
Manhattan *K-Div^2	5
Manhattan *Pearson-Coeff^2	5
Manhattan *Squared-Chord^2	5
Manhattan *KL-Cond^2	5
Manhattan *Intersection^2	5
Manhattan *D2z^2	5
Manhattan *SimMM^2	5
Manhattan *EuclideanZ^2	5
Manhattan *EMD^2	5
Manhattan *Jaccard^2	5
Manhattan *Lengthd^2	5
Manhattan *D2s^2	5
Manhattan *Mismatch^2	5
Manhattan *Canberra^2	5
Manhattan *Kulczynski1^2	5
Manhattan *Kulczynski2^2	5
Manhattan *Similarity-ratio^2	5
Manhattan *Jensen-Shannon^2	5
Euclidean *Chi-Squared	5
Euclidean *Normalized-Vectors	5
Euclidean *Harmonic-Mean	5
Euclidean *Jefferey-Div	5
Euclidean *K-Div	5
Euclidean *Pearson-Coeff	5
Euclidean *Squared-Chord	5
Euclidean *KL-Cond	5
Euclidean *Intersection	5
Euclidean *D2z	5
Euclidean *SimMM	5
Euclidean *EuclideanZ	5
Euclidean *EMD	5
Euclidean *Jaccard	5
Euclidean *Lengthd	5
Euclidean *D2s	5
Euclidean *Mismatch	5
Euclidean *Canberra	5
Euclidean *Kulczynski1	5
Euclidean *Kulczynski2	5
Euclidean *Similarity-ratio	5
Euclidean *Jensen-Shannon	5
Euclidean *Hellinger^2	5
Euclidean *Manhattan^2	5
Euclidean *Euclidean^2	5
Euclidean *Chi-Squared^2	5
Euclidean *Normalized-Vectors^2	5
Euclidean *Harmonic-Mean^2	5
Euclidean *Jefferey-Div^2	5
Euclidean *K-Div^2	5
Euclidean *Pearson-Coeff^2	5
Euclidean *Squared-Chord^2	5
Euclidean *KL-Cond^2	5
Euclidean *Intersection^2	5
Euclidean *D2z^2	5
Euclidean *SimMM^2	5
Euclidean *EuclideanZ^2	5
Euclidean *EMD^2	5
Euclidean *Jaccard^2	5
Euclidean *Lengthd^2	5
Euclidean *D2s^2	5
Euclidean *Mismatch^2	5
Euclidean *Canberra^2	5
Euclidean *Kulczynski1^2	5
Euclidean *Kulczynski2^2	5
Euclidean *Similarity-ratio^2	5
Euclidean *Jensen-Shannon^2	5
Chi-Squared *Normalized-Vectors	5
Chi-Squared *Harmonic-Mean	5
Chi-Squared *Jefferey-Div	5
Chi-Squared *K-Div	5
Chi-Squared *Pearson-Coeff	5
Chi-Squared *Squared-Chord	5
Chi-Squared *KL-Cond	5
Chi-Squared *Intersection	5
Chi-Squared *D2z	5
Chi-Squared *SimMM	5
Chi-Squared *EuclideanZ	5
Chi-Squared *EMD	5
Chi-Squared *Jaccard	5
Chi-Squared *Lengthd	5
Chi-Squared *D2s	5
Chi-Squared *Mismatch	5
Chi-Squared *Canberra	5
Chi-Squared *Kulczynski1	5
Chi-Squared *Kulczynski2	5
Chi-Squared *Similarity-ratio	5
Chi-Squared *Jensen-Shannon	5
Chi-Squared *Hellinger^2	5
Chi-Squared *Manhattan^2	5
Chi-Squared *Euclidean^2	5
Chi-Squared *Chi-Squared^2	5
Chi-Squared *Normalized-Vectors^2	5
Chi-Squared *Harmonic-Mean^2	5
Chi-Squared *Jefferey-Div^2	5
Chi-Squared *K-Div^2	5
Chi-Squared *Pearson-Coeff^2	5
Chi-Squared *Squared-Chord^2	5
Chi-Squared *KL-Cond^2	5
Chi-Squared *Intersection^2	5
Chi-Squared *D2z^2	5
Chi-Squared *SimMM^2	5
Chi-Squared *EuclideanZ^2	5
Chi-Squared *EMD^2	5
Chi-Squared *Jaccard^2	5
Chi-Squared *Lengthd^2	5
Chi-Squared *D2s^2	5
Chi-Squared *Mismatch^2	5
Chi-Squared *Canberra^2	5
Chi-Squared *Kulczynski1^2	5
Chi-Squared *Kulczynski2^2	5
Chi-Squared *Similarity-ratio^2	5
Chi-Squared *Jensen-Shannon^2	5
Normalized-Vectors *Harmonic-Mean	5
Normalized-Vectors *Jefferey-Div	5
Normalized-Vectors *K-Div	5
Normalized-Vectors *Pearson-Coeff	5
Normalized-Vectors *Squared-Chord	5
Normalized-Vectors *KL-Cond	5
Normalized-Vectors *Intersection	5
Normalized-Vectors *D2z	5
Normalized-Vectors *SimMM	5
Normalized-Vectors *EuclideanZ	5
Normalized-Vectors *EMD	5
Normalized-Vectors *Jaccard	5
Normalized-Vectors *Lengthd	5
Normalized-Vectors *D2s	5
Normalized-Vectors *Mismatch	5
Normalized-Vectors *Canberra	5
Normalized-Vectors *Kulczynski1	5
Normalized-Vectors *Kulczynski2	5
Normalized-Vectors *Similarity-ratio	5
Normalized-Vectors *Jensen-Shannon	5
Normalized-Vectors *Hellinger^2	5
Normalized-Vectors *Manhattan^2	5
Normalized-Vectors *Euclidean^2	5
Normalized-Vectors *Chi-Squared^2	5
Normalized-Vectors *Normalized-Vectors^2	5
Normalized-Vectors *Harmonic-Mean^2	5
Normalized-Vectors *Jefferey-Div^2	5
Normalized-Vectors *K-Div^2	5
Normalized-Vectors *Pearson-Coeff^2	5
Normalized-Vectors *Squared-Chord^2	5
Normalized-Vectors *KL-Cond^2	5
Normalized-Vectors *Intersection^2	5
Normalized-Vectors *D2z^2	5
Normalized-Vectors *SimMM^2	5
Normalized-Vectors *EuclideanZ^2	5
Normalized-Vectors *EMD^2	5
Normalized-Vectors *Jaccard^2	5
Normalized-Vectors *Lengthd^2	5
Normalized-Vectors *D2s^2	5
Normalized-Vectors *Mismatch^2	5
Normalized-Vectors *Canberra^2	5
Normalized-Vectors *Kulczynski1^2	5
Normalized-Vectors *Kulczynski2^2	5
Normalized-Vectors *Similarity-ratio^2	5
Normalized-Vectors *Jensen-Shannon^2	5
Harmonic-Mean *Jefferey-Div	5
Harmonic-Mean *K-Div	5
Harmonic-Mean *Pearson-Coeff	5
Harmonic-Mean *Squared-Chord	5
Harmonic-Mean *KL-Cond	5
Harmonic-Mean *Intersection	5
Harmonic-Mean *D2z	5
Harmonic-Mean *SimMM	5
Harmonic-Mean *EuclideanZ	5
Harmonic-Mean *EMD	5
Harmonic-Mean *Jaccard	5
Harmonic-Mean *Lengthd	5
Harmonic-Mean *D2s	5
Harmonic-Mean *Mismatch	5
Harmonic-Mean *Canberra	5
Harmonic-Mean *Kulczynski1	5
Harmonic-Mean *Kulczynski2	5
Harmonic-Mean *Similarity-ratio	5
Harmonic-Mean *Jensen-Shannon	5
Harmonic-Mean *Hellinger^2	5
Harmonic-Mean *Manhattan^2	5
Harmonic-Mean *Euclidean^2	5
Harmonic-Mean *Chi-Squared^2	5
Harmonic-Mean *Normalized-Vectors^2	5
Harmonic-Mean *Harmonic-Mean^2	5
Harmonic-Mean *Jefferey-Div^2	5
Harmonic-Mean *K-Div^2	5
Harmonic-Mean *Pearson-Coeff^2	5
Harmonic-Mean *Squared-Chord^2	5
Harmonic-Mean *KL-Cond^2	5
Harmonic-Mean *Intersection^2	5
Harmonic-Mean *D2z^2	5
Harmonic-Mean *SimMM^2	5
Harmonic-Mean *EuclideanZ^2	5
Harmonic-Mean *EMD^2	5
Harmonic-Mean *Jaccard^2	5
Harmonic-Mean *Lengthd^2	5
Harmonic-Mean *D2s^2	5
Harmonic-Mean *Mismatch^2	5
Harmonic-Mean *Canberra^2	5
Harmonic-Mean *Kulczynski1^2	5
Harmonic-Mean *Kulczynski2^2	5
Harmonic-Mean *Similarity-ratio^2	5
Harmonic-Mean *Jensen-Shannon^2	5
Jefferey-Div *K-Div	5
Jefferey-Div *Pearson-Coeff	5
Jefferey-Div *Squared-Chord	5
Jefferey-Div *KL-Cond	5
Jefferey-Div *Intersection	5
Jefferey-Div *D2z	5
Jefferey-Div *SimMM	5
Jefferey-Div *EuclideanZ	5
Jefferey-Div *EMD	5
Jefferey-Div *Jaccard	5
Jefferey-Div *Lengthd	5
Jefferey-Div *D2s	5
Jefferey-Div *Mismatch	5
Jefferey-Div *Canberra	5
Jefferey-Div *Kulczynski1	5
Jefferey-Div *Kulczynski2	5
Jefferey-Div *Similarity-ratio	5
Jefferey-Div *Jensen-Shannon	5
Jefferey-Div *Hellinger^2	5
Jefferey-Div *Manhattan^2	5
Jefferey-Div *Euclidean^2	5
Jefferey-Div *Chi-Squared^2	5
Jefferey-Div *Normalized-Vectors^2	5
Jefferey-Div *Harmonic-Mean^2	5
Jefferey-Div *Jefferey-Div^2	5
Jefferey-Div *K-Div^2	5
Jefferey-Div *Pearson-Coeff^2	5
Jefferey-Div *Squared-Chord^2	5
Jefferey-Div *KL-Cond^2	5
Jefferey-Div *Intersection^2	5
Jefferey-Div *D2z^2	5
Jefferey-Div *SimMM^2	5
Jefferey-Div *EuclideanZ^2	5
Jefferey-Div *EMD^2	5
Jefferey-Div *Jaccard^2	5
Jefferey-Div *Lengthd^2	5
Jefferey-Div *D2s^2	5
Jefferey-Div *Mismatch^2	5
Jefferey-Div *Canberra^2	5
Jefferey-Div *Kulczynski1^2	5
Jefferey-Div *Kulczynski2^2	5
Jefferey-Div *Similarity-ratio^2	5
Jefferey-Div *Jensen-Shannon^2	5
K-Div *Pearson-Coeff	5
K-Div *Squared-Chord	5
K-Div *KL-Cond	5
K-Div *Intersection	5
K-Div *D2z	5
K-Div *SimMM	5
K-Div *EuclideanZ	5
K-Div *EMD	5
K-Div *Jaccard	5
K-Div *Lengthd	5
K-Div *D2s	5
K-Div *Mismatch	5
K-Div *Canberra	5
K-Div *Kulczynski1	5
K-Div *Kulczynski2	5
K-Div *Similarity-ratio	5
K-Div *Jensen-Shannon	5
K-Div *Hellinger^2	5
K-Div *Manhattan^2	5
K-Div *Euclidean^2	5
K-Div *Chi-Squared^2	5
K-Div *Normalized-Vectors^2	5
K-Div *Harmonic-Mean^2	5
K-Div *Jefferey-Div^2	5
K-Div *K-Div^2	5
K-Div *Pearson-Coeff^2	5
K-Div *Squared-Chord^2	5
K-Div *KL-Cond^2	5
K-Div *Intersection^2	5
K-Div *D2z^2	5
K-Div *SimMM^2	5
K-Div *EuclideanZ^2	5
K-Div *EMD^2	5
K-Div *Jaccard^2	5
K-Div *Lengthd^2	5
K-Div *D2s^2	5
K-Div *Mismatch^2	5
K-Div *Canberra^2	5
K-Div *Kulczynski1^2	5
K-Div *Kulczynski2^2	5
K-Div *Similarity-ratio^2	5
K-Div *Jensen-Shannon^2	5
Pearson-Coeff *Squared-Chord	5
Pearson-Coeff *KL-Cond	5
Pearson-Coeff *Intersection	5
Pearson-Coeff *D2z	5
Pearson-Coeff *SimMM	5
Pearson-Coeff *EuclideanZ	5
Pearson-Coeff *EMD	5
Pearson-Coeff *Jaccard	5
Pearson-Coeff *Lengthd	5
Pearson-Coeff *D2s	5
Pearson-Coeff *Mismatch	5
Pearson-Coeff *Canberra	5
Pearson-Coeff *Kulczynski1	5
Pearson-Coeff *Kulczynski2	5
Pearson-Coeff *Similarity-ratio	5
Pearson-Coeff *Jensen-Shannon	5
Pearson-Coeff *Hellinger^2	5
Pearson-Coeff *Manhattan^2	5
Pearson-Coeff *Euclidean^2	5
Pearson-Coeff *Chi-Squared^2	5
Pearson-Coeff *Normalized-Vectors^2	5
Pearson-Coeff *Harmonic-Mean^2	5
Pearson-Coeff *Jefferey-Div^2	5
Pearson-Coeff *K-Div^2	5
Pearson-Coeff *Pearson-Coeff^2	5
Pearson-Coeff *Squared-Chord^2	5
Pearson-Coeff *KL-Cond^2	5
Pearson-Coeff *Intersection^2	5
Pearson-Coeff *D2z^2	5
Pearson-Coeff *SimMM^2	5
Pearson-Coeff *EuclideanZ^2	5
Pearson-Coeff *EMD^2	5
Pearson-Coeff *Jaccard^2	5
Pearson-Coeff *Lengthd^2	5
Pearson-Coeff *D2s^2	5
Pearson-Coeff *Mismatch^2	5
Pearson-Coeff *Canberra^2	5
Pearson-Coeff *Kulczynski1^2	5
Pearson-Coeff *Kulczynski2^2	5
Pearson-Coeff *Similarity-ratio^2	5
Pearson-Coeff *Jensen-Shannon^2	5
Squared-Chord *KL-Cond	5
Squared-Chord *Intersection	5
Squared-Chord *D2z	5
Squared-Chord *SimMM	5
Squared-Chord *EuclideanZ	5
Squared-Chord *EMD	5
Squared-Chord *Jaccard	5
Squared-Chord *Lengthd	5
Squared-Chord *D2s	5
Squared-Chord *Mismatch	5
Squared-Chord *Canberra	5
Squared-Chord *Kulczynski1	5
Squared-Chord *Kulczynski2	5
Squared-Chord *Similarity-ratio	5
Squared-Chord *Jensen-Shannon	5
Squared-Chord *Hellinger^2	5
Squared-Chord *Manhattan^2	5
Squared-Chord *Euclidean^2	5
Squared-Chord *Chi-Squared^2	5
Squared-Chord *Normalized-Vectors^2	5
Squared-Chord *Harmonic-Mean^2	5
Squared-Chord *Jefferey-Div^2	5
Squared-Chord *K-Div^2	5
Squared-Chord *Pearson-Coeff^2	5
Squared-Chord *Squared-Chord^2	5
Squared-Chord *KL-Cond^2	5
Squared-Chord *Intersection^2	5
Squared-Chord *D2z^2	5
Squared-Chord *SimMM^2	5
Squared-Chord *EuclideanZ^2	5
Squared-Chord *EMD^2	5
Squared-Chord *Jaccard^2	5
Squared-Chord *Lengthd^2	5
Squared-Chord *D2s^2	5
Squared-Chord *Mismatch^2	5
Squared-Chord *Canberra^2	5
Squared-Chord *Kulczynski1^2	5
Squared-Chord *Kulczynski2^2	5
Squared-Chord *Similarity-ratio^2	5
Squared-Chord *Jensen-Shannon^2	5
KL-Cond *Intersection	5
KL-Cond *D2z	5
KL-Cond *SimMM	5
KL-Cond *EuclideanZ	5
KL-Cond *EMD	5
KL-Cond *Spearman	5
KL-Cond *Jaccard	5
KL-Cond *Lengthd	5
KL-Cond *D2s	5
KL-Cond *Mismatch	5
KL-Cond *Canberra	5
KL-Cond *Kulczynski1	5
KL-Cond *Kulczynski2	5
KL-Cond *Similarity-ratio	5
KL-Cond *Jensen-Shannon	5
KL-Cond *N2rc	5
KL-Cond *Hellinger^2	5
KL-Cond *Manhattan^2	5
KL-Cond *Euclidean^2	5
KL-Cond *Chi-Squared^2	5
KL-Cond *Normalized-Vectors^2	5
KL-Cond *Harmonic-Mean^2	5
KL-Cond *Jefferey-Div^2	5
KL-Cond *K-Div^2	5
KL-Cond *Pearson-Coeff^2	5
KL-Cond *Squared-Chord^2	5
KL-Cond *KL-Cond^2	5
KL-Cond *Intersection^2	5
KL-Cond *D2z^2	5
KL-Cond *SimMM^2	5
KL-Cond *EuclideanZ^2	5
KL-Cond *EMD^2	5
KL-Cond *Spearman^2	5
KL-Cond *Jaccard^2	5
KL-Cond *Lengthd^2	5
KL-Cond *D2s^2	5
KL-Cond *Mismatch^2	5
KL-Cond *Canberra^2	5
KL-Cond *Kulczynski1^2	5
KL-Cond *Kulczynski2^2	5
KL-Cond *Similarity-ratio^2	5
KL-Cond *Jensen-Shannon^2	5
KL-Cond *N2rc^2	5
Markov *SimMM	5
Markov *D2s	5
Markov *KL-Cond^2	5
Markov *SimMM^2	5
Markov *D2s^2	5
Intersection *D2z	5
Intersection *SimMM	5
Intersection *EuclideanZ	5
Intersection *EMD	5
Intersection *Jaccard	5
Intersection *Lengthd	5
Intersection *D2s	5
Intersection *Mismatch	5
Intersection *Canberra	5
Intersection *Kulczynski1	5
Intersection *Kulczynski2	5
Intersection *Similarity-ratio	5
Intersection *Jensen-Shannon	5
Intersection *Hellinger^2	5
Intersection *Manhattan^2	5
Intersection *Euclidean^2	5
Intersection *Chi-Squared^2	5
Intersection *Normalized-Vectors^2	5
Intersection *Harmonic-Mean^2	5
Intersection *Jefferey-Div^2	5
Intersection *K-Div^2	5
Intersection *Pearson-Coeff^2	5
Intersection *Squared-Chord^2	5
Intersection *KL-Cond^2	5
Intersection *Intersection^2	5
Intersection *D2z^2	5
Intersection *SimMM^2	5
Intersection *EuclideanZ^2	5
Intersection *EMD^2	5
Intersection *Jaccard^2	5
Intersection *Lengthd^2	5
Intersection *D2s^2	5
Intersection *Mismatch^2	5
Intersection *Canberra^2	5
Intersection *Kulczynski1^2	5
Intersection *Kulczynski2^2	5
Intersection *Similarity-ratio^2	5
Intersection *Jensen-Shannon^2	5
RRE-k-r *D2s	5
RRE-k-r *KL-Cond^2	5
RRE-k-r *SimMM^2	5
RRE-k-r *D2s^2	5
D2z *SimMM	5
D2z *EuclideanZ	5
D2z *EMD	5
D2z *Jaccard	5
D2z *Lengthd	5
D2z *D2s	5
D2z *Mismatch	5
D2z *Canberra	5
D2z *Kulczynski1	5
D2z *Kulczynski2	5
D2z *Similarity-ratio	5
D2z *Jensen-Shannon	5
D2z *Hellinger^2	5
D2z *Manhattan^2	5
D2z *Euclidean^2	5
D2z *Chi-Squared^2	5
D2z *Normalized-Vectors^2	5
D2z *Harmonic-Mean^2	5
D2z *Jefferey-Div^2	5
D2z *K-Div^2	5
D2z *Pearson-Coeff^2	5
D2z *Squared-Chord^2	5
D2z *KL-Cond^2	5
D2z *Intersection^2	5
D2z *D2z^2	5
D2z *SimMM^2	5
D2z *EuclideanZ^2	5
D2z *EMD^2	5
D2z *Jaccard^2	5
D2z *Lengthd^2	5
D2z *D2s^2	5
D2z *Mismatch^2	5
D2z *Canberra^2	5
D2z *Kulczynski1^2	5
D2z *Kulczynski2^2	5
D2z *Similarity-ratio^2	5
D2z *Jensen-Shannon^2	5
SimMM *EuclideanZ	5
SimMM *EMD	5
SimMM *Spearman	5
SimMM *Jaccard	5
SimMM *Lengthd	5
SimMM *D2s	5
SimMM *Mismatch	5
SimMM *Canberra	5
SimMM *Kulczynski1	5
SimMM *Kulczynski2	5
SimMM *Similarity-ratio	5
SimMM *Jensen-Shannon	5
SimMM *N2rc	5
SimMM *Hellinger^2	5
SimMM *Manhattan^2	5
SimMM *Euclidean^2	5
SimMM *Chi-Squared^2	5
SimMM *Normalized-Vectors^2	5
SimMM *Harmonic-Mean^2	5
SimMM *Jefferey-Div^2	5
SimMM *K-Div^2	5
SimMM *Pearson-Coeff^2	5
SimMM *Squared-Chord^2	5
SimMM *KL-Cond^2	5
SimMM *Intersection^2	5
SimMM *D2z^2	5
SimMM *SimMM^2	5
SimMM *EuclideanZ^2	5
SimMM *EMD^2	5
SimMM *Spearman^2	5
SimMM *Jaccard^2	5
SimMM *Lengthd^2	5
SimMM *D2s^2	5
SimMM *Mismatch^2	5
SimMM *Canberra^2	5
SimMM *Kulczynski1^2	5
SimMM *Kulczynski2^2	5
SimMM *Similarity-ratio^2	5
SimMM *Jensen-Shannon^2	5
SimMM *N2rc^2	5
EuclideanZ *EMD	5
EuclideanZ *Jaccard	5
EuclideanZ *Lengthd	5
EuclideanZ *D2s	5
EuclideanZ *Mismatch	5
EuclideanZ *Canberra	5
EuclideanZ *Kulczynski1	5
EuclideanZ *Kulczynski2	5
EuclideanZ *Similarity-ratio	5
EuclideanZ *Jensen-Shannon	5
EuclideanZ *Hellinger^2	5
EuclideanZ *Manhattan^2	5
EuclideanZ *Euclidean^2	5
EuclideanZ *Chi-Squared^2	5
EuclideanZ *Normalized-Vectors^2	5
EuclideanZ *Harmonic-Mean^2	5
EuclideanZ *Jefferey-Div^2	5
EuclideanZ *K-Div^2	5
EuclideanZ *Pearson-Coeff^2	5
EuclideanZ *Squared-Chord^2	5
EuclideanZ *KL-Cond^2	5
EuclideanZ *Intersection^2	5
EuclideanZ *D2z^2	5
EuclideanZ *SimMM^2	5
EuclideanZ *EuclideanZ^2	5
EuclideanZ *EMD^2	5
EuclideanZ *Jaccard^2	5
EuclideanZ *Lengthd^2	5
EuclideanZ *D2s^2	5
EuclideanZ *Mismatch^2	5
EuclideanZ *Canberra^2	5
EuclideanZ *Kulczynski1^2	5
EuclideanZ *Kulczynski2^2	5
EuclideanZ *Similarity-ratio^2	5
EuclideanZ *Jensen-Shannon^2	5
EMD *Jaccard	5
EMD *D2s	5
EMD *Mismatch	5
EMD *Canberra	5
EMD *Kulczynski1	5
EMD *Kulczynski2	5
EMD *Similarity-ratio	5
EMD *Jensen-Shannon	5
EMD *Hellinger^2	5
EMD *Manhattan^2	5
EMD *Euclidean^2	5
EMD *Chi-Squared^2	5
EMD *Normalized-Vectors^2	5
EMD *Harmonic-Mean^2	5
EMD *Jefferey-Div^2	5
EMD *K-Div^2	5
EMD *Pearson-Coeff^2	5
EMD *Squared-Chord^2	5
EMD *KL-Cond^2	5
EMD *Intersection^2	5
EMD *D2z^2	5
EMD *SimMM^2	5
EMD *EuclideanZ^2	5
EMD *Jaccard^2	5
EMD *D2s^2	5
EMD *Mismatch^2	5
EMD *Canberra^2	5
EMD *Kulczynski1^2	5
EMD *Kulczynski2^2	5
EMD *Similarity-ratio^2	5
EMD *Jensen-Shannon^2	5
Spearman *D2s	5
Spearman *KL-Cond^2	5
Spearman *SimMM^2	5
Spearman *D2s^2	5
Jaccard *Lengthd	5
Jaccard *D2s	5
Jaccard *Mismatch	5
Jaccard *Canberra	5
Jaccard *Kulczynski1	5
Jaccard *Kulczynski2	5
Jaccard *Similarity-ratio	5
Jaccard *Jensen-Shannon	5
Jaccard *Hellinger^2	5
Jaccard *Manhattan^2	5
Jaccard *Euclidean^2	5
Jaccard *Chi-Squared^2	5
Jaccard *Normalized-Vectors^2	5
Jaccard *Harmonic-Mean^2	5
Jaccard *Jefferey-Div^2	5
Jaccard *K-Div^2	5
Jaccard *Pearson-Coeff^2	5
Jaccard *Squared-Chord^2	5
Jaccard *KL-Cond^2	5
Jaccard *Intersection^2	5
Jaccard *D2z^2	5
Jaccard *SimMM^2	5
Jaccard *EuclideanZ^2	5
Jaccard *EMD^2	5
Jaccard *Jaccard^2	5
Jaccard *Lengthd^2	5
Jaccard *D2s^2	5
Jaccard *Mismatch^2	5
Jaccard *Canberra^2	5
Jaccard *Kulczynski1^2	5
Jaccard *Kulczynski2^2	5
Jaccard *Similarity-ratio^2	5
Jaccard *Jensen-Shannon^2	5
Lengthd *D2s	5
Lengthd *Mismatch	5
Lengthd *Canberra	5
Lengthd *Kulczynski1	5
Lengthd *Kulczynski2	5
Lengthd *Similarity-ratio	5
Lengthd *Jensen-Shannon	5
Lengthd *Hellinger^2	5
Lengthd *Manhattan^2	5
Lengthd *Euclidean^2	5
Lengthd *Chi-Squared^2	5
Lengthd *Normalized-Vectors^2	5
Lengthd *Harmonic-Mean^2	5
Lengthd *Jefferey-Div^2	5
Lengthd *K-Div^2	5
Lengthd *Pearson-Coeff^2	5
Lengthd *Squared-Chord^2	5
Lengthd *KL-Cond^2	5
Lengthd *Intersection^2	5
Lengthd *D2z^2	5
Lengthd *SimMM^2	5
Lengthd *EuclideanZ^2	5
Lengthd *Jaccard^2	5
Lengthd *Lengthd^2	5
Lengthd *D2s^2	5
Lengthd *Mismatch^2	5
Lengthd *Canberra^2	5
Lengthd *Kulczynski1^2	5
Lengthd *Kulczynski2^2	5
Lengthd *Similarity-ratio^2	5
Lengthd *Jensen-Shannon^2	5
D2s *Mismatch	5
D2s *Canberra	5
D2s *Kulczynski1	5
D2s *Kulczynski2	5
D2s *Similarity-ratio	5
D2s *Jensen-Shannon	5
D2s *N2rc	5
D2s *Hellinger^2	5
D2s *Manhattan^2	5
D2s *Euclidean^2	5
D2s *Chi-Squared^2	5
D2s *Normalized-Vectors^2	5
D2s *Harmonic-Mean^2	5
D2s *Jefferey-Div^2	5
D2s *K-Div^2	5
D2s *Pearson-Coeff^2	5
D2s *Squared-Chord^2	5
D2s *KL-Cond^2	5
D2s *Markov^2	5
D2s *Intersection^2	5
D2s *RRE-k-r^2	5
D2s *D2z^2	5
D2s *SimMM^2	5
D2s *EuclideanZ^2	5
D2s *EMD^2	5
D2s *Spearman^2	5
D2s *Jaccard^2	5
D2s *Lengthd^2	5
D2s *Mismatch^2	5
D2s *Canberra^2	5
D2s *Kulczynski1^2	5
D2s *Kulczynski2^2	5
D2s *Similarity-ratio^2	5
D2s *Jensen-Shannon^2	5
D2s *N2rc^2	5
Mismatch *Canberra	5
Mismatch *Kulczynski1	5
Mismatch *Kulczynski2	5
Mismatch *Similarity-ratio	5
Mismatch *Jensen-Shannon	5
Mismatch *Hellinger^2	5
Mismatch *Manhattan^2	5
Mismatch *Euclidean^2	5
Mismatch *Chi-Squared^2	5
Mismatch *Normalized-Vectors^2	5
Mismatch *Harmonic-Mean^2	5
Mismatch *Jefferey-Div^2	5
Mismatch *K-Div^2	5
Mismatch *Pearson-Coeff^2	5
Mismatch *Squared-Chord^2	5
Mismatch *KL-Cond^2	5
Mismatch *Intersection^2	5
Mismatch *D2z^2	5
Mismatch *SimMM^2	5
Mismatch *EuclideanZ^2	5
Mismatch *EMD^2	5
