Statistics	Correct_Neighbors
Jaccard *Kulczynski2^2	1
Jaccard *N2rc^2	1
Lengthd *Mismatch	1
Lengthd *Kulczynski2	1
Lengthd *N2rc	1
Lengthd *Manhattan^2	1
Lengthd *Euclidean^2	1
Lengthd *Intersection^2	1
Lengthd *Jaccard^2	1
Lengthd *Lengthd^2	1
Lengthd *Mismatch^2	1
Lengthd *Kulczynski2^2	1
Lengthd *N2rc^2	1
AFd *N2rc	1
AFd *N2rc^2	1
Mismatch *Kulczynski2	1
Mismatch *N2rc	1
Mismatch *Manhattan^2	1
Mismatch *Euclidean^2	1
Mismatch *Intersection^2	1
Mismatch *EMD^2	1
Mismatch *Jaccard^2	1
Mismatch *Lengthd^2	1
Mismatch *Mismatch^2	1
Mismatch *Kulczynski2^2	1
Mismatch *N2rc^2	1
Kulczynski2 *N2rc	1
Kulczynski2 *Manhattan^2	1
Kulczynski2 *Euclidean^2	1
Kulczynski2 *Intersection^2	1
Kulczynski2 *EMD^2	1
Kulczynski2 *Jaccard^2	1
Kulczynski2 *Lengthd^2	1
Kulczynski2 *Mismatch^2	1
Kulczynski2 *Kulczynski2^2	1
Kulczynski2 *N2rc^2	1
N2r *N2rc	1
N2r *N2rc^2	1
N2rc *N2rrc	1
N2rc *Manhattan^2	1
N2rc *Euclidean^2	1
N2rc *Normalized-Vectors^2	1
N2rc *Intersection^2	1
N2rc *EMD^2	1
N2rc *Jaccard^2	1
N2rc *Lengthd^2	1
N2rc *AFd^2	1
N2rc *Mismatch^2	1
N2rc *Kulczynski2^2	1
N2rc *N2r^2	1
N2rc *N2rc^2	1
N2rc *N2rrc^2	1
N2rrc *N2rc^2	1
Manhattan^2 *Euclidean^2	1
Manhattan^2 *Intersection^2	1
Manhattan^2 *EMD^2	1
Manhattan^2 *Jaccard^2	1
Manhattan^2 *Lengthd^2	1
Manhattan^2 *Mismatch^2	1
Manhattan^2 *Kulczynski2^2	1
Manhattan^2 *N2rc^2	1
Euclidean^2 *Intersection^2	1
Euclidean^2 *EMD^2	1
Euclidean^2 *Jaccard^2	1
Euclidean^2 *Lengthd^2	1
Euclidean^2 *Mismatch^2	1
Euclidean^2 *Kulczynski2^2	1
Euclidean^2 *N2rc^2	1
Normalized-Vectors^2 *N2rc^2	1
Intersection^2 *EMD^2	1
Intersection^2 *Jaccard^2	1
Intersection^2 *Lengthd^2	1
Intersection^2 *Mismatch^2	1
Intersection^2 *Kulczynski2^2	1
Intersection^2 *N2rc^2	1
EMD^2 *Jaccard^2	1
EMD^2 *Mismatch^2	1
EMD^2 *Kulczynski2^2	1
EMD^2 *N2rc^2	1
Jaccard^2 *Lengthd^2	1
Jaccard^2 *Mismatch^2	1
Jaccard^2 *Kulczynski2^2	1
Jaccard^2 *N2rc^2	1
Lengthd^2 *Mismatch^2	1
Lengthd^2 *Kulczynski2^2	1
Lengthd^2 *N2rc^2	1
AFd^2 *N2rc^2	1
Mismatch^2 *Kulczynski2^2	1
Mismatch^2 *N2rc^2	1
Kulczynski2^2 *N2rc^2	1
N2r^2 *N2rc^2	1
N2rc^2 *N2rrc^2	1
Hellinger	0
Chi-Squared	0
Normalized-Vectors	0
Harmonic-Mean	0
Jefferey-Div	0
K-Div	0
Pearson-Coeff	0
Squared-Chord	0
KL-Cond	0
Markov	0
RRE-k-r	0
D2z	0
SimMM	0
EuclideanZ	0
EMD	0
Spearman	0
D2s	0
AFd	0
Canberra	0
Kulczynski1	0
Similarity-ratio	0
Jensen-Shannon	0
D2-star	0
N2r	0
N2rrc	0
Hellinger^2	0
Chi-Squared^2	0
Normalized-Vectors^2	0
Harmonic-Mean^2	0
Jefferey-Div^2	0
K-Div^2	0
Pearson-Coeff^2	0
Squared-Chord^2	0
KL-Cond^2	0
Markov^2	0
RRE-k-r^2	0
D2z^2	0
SimMM^2	0
EuclideanZ^2	0
EMD^2	0
Spearman^2	0
D2s^2	0
AFd^2	0
Canberra^2	0
Kulczynski1^2	0
Similarity-ratio^2	0
Jensen-Shannon^2	0
D2-star^2	0
N2r^2	0
N2rrc^2	0
Hellinger *Manhattan	0
Hellinger *Euclidean	0
Hellinger *Chi-Squared	0
Hellinger *Normalized-Vectors	0
Hellinger *Harmonic-Mean	0
Hellinger *Jefferey-Div	0
Hellinger *K-Div	0
Hellinger *Pearson-Coeff	0
Hellinger *Squared-Chord	0
Hellinger *KL-Cond	0
Hellinger *Markov	0
Hellinger *Intersection	0
Hellinger *RRE-k-r	0
Hellinger *D2z	0
Hellinger *SimMM	0
Hellinger *EuclideanZ	0
Hellinger *EMD	0
Hellinger *Spearman	0
Hellinger *Jaccard	0
Hellinger *Lengthd	0
Hellinger *D2s	0
Hellinger *AFd	0
Hellinger *Mismatch	0
Hellinger *Canberra	0
Hellinger *Kulczynski1	0
Hellinger *Kulczynski2	0
Hellinger *Similarity-ratio	0
Hellinger *Jensen-Shannon	0
Hellinger *D2-star	0
Hellinger *N2r	0
Hellinger *N2rc	0
Hellinger *N2rrc	0
Hellinger *Hellinger^2	0
Hellinger *Manhattan^2	0
Hellinger *Euclidean^2	0
Hellinger *Chi-Squared^2	0
Hellinger *Normalized-Vectors^2	0
Hellinger *Harmonic-Mean^2	0
Hellinger *Jefferey-Div^2	0
Hellinger *K-Div^2	0
Hellinger *Pearson-Coeff^2	0
Hellinger *Squared-Chord^2	0
Hellinger *KL-Cond^2	0
Hellinger *Markov^2	0
Hellinger *Intersection^2	0
Hellinger *RRE-k-r^2	0
Hellinger *D2z^2	0
Hellinger *SimMM^2	0
Hellinger *EuclideanZ^2	0
Hellinger *EMD^2	0
Hellinger *Spearman^2	0
Hellinger *Jaccard^2	0
Hellinger *Lengthd^2	0
Hellinger *D2s^2	0
Hellinger *AFd^2	0
Hellinger *Mismatch^2	0
Hellinger *Canberra^2	0
Hellinger *Kulczynski1^2	0
Hellinger *Kulczynski2^2	0
Hellinger *Similarity-ratio^2	0
Hellinger *Jensen-Shannon^2	0
Hellinger *D2-star^2	0
Hellinger *N2r^2	0
Hellinger *N2rc^2	0
Hellinger *N2rrc^2	0
Manhattan *Chi-Squared	0
Manhattan *Normalized-Vectors	0
Manhattan *Harmonic-Mean	0
Manhattan *Jefferey-Div	0
Manhattan *K-Div	0
Manhattan *Pearson-Coeff	0
Manhattan *Squared-Chord	0
Manhattan *KL-Cond	0
Manhattan *Markov	0
Manhattan *RRE-k-r	0
Manhattan *D2z	0
Manhattan *SimMM	0
Manhattan *EuclideanZ	0
Manhattan *Spearman	0
Manhattan *D2s	0
Manhattan *AFd	0
Manhattan *Canberra	0
Manhattan *Kulczynski1	0
Manhattan *Similarity-ratio	0
Manhattan *Jensen-Shannon	0
Manhattan *D2-star	0
Manhattan *N2r	0
Manhattan *N2rrc	0
Manhattan *Hellinger^2	0
Manhattan *Chi-Squared^2	0
Manhattan *Normalized-Vectors^2	0
Manhattan *Harmonic-Mean^2	0
Manhattan *Jefferey-Div^2	0
Manhattan *K-Div^2	0
Manhattan *Pearson-Coeff^2	0
Manhattan *Squared-Chord^2	0
Manhattan *KL-Cond^2	0
Manhattan *Markov^2	0
Manhattan *RRE-k-r^2	0
Manhattan *D2z^2	0
Manhattan *SimMM^2	0
Manhattan *EuclideanZ^2	0
Manhattan *Spearman^2	0
Manhattan *D2s^2	0
Manhattan *AFd^2	0
Manhattan *Canberra^2	0
Manhattan *Kulczynski1^2	0
Manhattan *Similarity-ratio^2	0
Manhattan *Jensen-Shannon^2	0
Manhattan *D2-star^2	0
Manhattan *N2r^2	0
Manhattan *N2rrc^2	0
Euclidean *Chi-Squared	0
Euclidean *Normalized-Vectors	0
Euclidean *Harmonic-Mean	0
Euclidean *Jefferey-Div	0
Euclidean *K-Div	0
Euclidean *Pearson-Coeff	0
Euclidean *Squared-Chord	0
Euclidean *KL-Cond	0
Euclidean *Markov	0
Euclidean *RRE-k-r	0
Euclidean *D2z	0
Euclidean *SimMM	0
Euclidean *EuclideanZ	0
Euclidean *Spearman	0
Euclidean *D2s	0
Euclidean *AFd	0
Euclidean *Canberra	0
Euclidean *Kulczynski1	0
Euclidean *Similarity-ratio	0
Euclidean *Jensen-Shannon	0
Euclidean *D2-star	0
Euclidean *N2r	0
Euclidean *N2rrc	0
Euclidean *Hellinger^2	0
Euclidean *Chi-Squared^2	0
Euclidean *Normalized-Vectors^2	0
Euclidean *Harmonic-Mean^2	0
Euclidean *Jefferey-Div^2	0
Euclidean *K-Div^2	0
Euclidean *Pearson-Coeff^2	0
Euclidean *Squared-Chord^2	0
Euclidean *KL-Cond^2	0
Euclidean *Markov^2	0
Euclidean *RRE-k-r^2	0
Euclidean *D2z^2	0
Euclidean *SimMM^2	0
Euclidean *EuclideanZ^2	0
Euclidean *Spearman^2	0
Euclidean *D2s^2	0
Euclidean *AFd^2	0
Euclidean *Canberra^2	0
Euclidean *Kulczynski1^2	0
Euclidean *Similarity-ratio^2	0
Euclidean *Jensen-Shannon^2	0
Euclidean *D2-star^2	0
Euclidean *N2r^2	0
Euclidean *N2rrc^2	0
Chi-Squared *Normalized-Vectors	0
Chi-Squared *Harmonic-Mean	0
Chi-Squared *Jefferey-Div	0
Chi-Squared *K-Div	0
Chi-Squared *Pearson-Coeff	0
Chi-Squared *Squared-Chord	0
Chi-Squared *KL-Cond	0
Chi-Squared *Markov	0
Chi-Squared *Intersection	0
Chi-Squared *RRE-k-r	0
Chi-Squared *D2z	0
Chi-Squared *SimMM	0
Chi-Squared *EuclideanZ	0
Chi-Squared *EMD	0
Chi-Squared *Spearman	0
Chi-Squared *Jaccard	0
Chi-Squared *Lengthd	0
Chi-Squared *D2s	0
Chi-Squared *AFd	0
Chi-Squared *Mismatch	0
Chi-Squared *Canberra	0
Chi-Squared *Kulczynski1	0
Chi-Squared *Kulczynski2	0
Chi-Squared *Similarity-ratio	0
Chi-Squared *Jensen-Shannon	0
Chi-Squared *D2-star	0
Chi-Squared *N2r	0
Chi-Squared *N2rc	0
Chi-Squared *N2rrc	0
Chi-Squared *Hellinger^2	0
Chi-Squared *Manhattan^2	0
Chi-Squared *Euclidean^2	0
Chi-Squared *Chi-Squared^2	0
Chi-Squared *Normalized-Vectors^2	0
Chi-Squared *Harmonic-Mean^2	0
Chi-Squared *Jefferey-Div^2	0
Chi-Squared *K-Div^2	0
Chi-Squared *Pearson-Coeff^2	0
Chi-Squared *Squared-Chord^2	0
Chi-Squared *KL-Cond^2	0
Chi-Squared *Markov^2	0
Chi-Squared *Intersection^2	0
Chi-Squared *RRE-k-r^2	0
Chi-Squared *D2z^2	0
Chi-Squared *SimMM^2	0
Chi-Squared *EuclideanZ^2	0
Chi-Squared *EMD^2	0
Chi-Squared *Spearman^2	0
Chi-Squared *Jaccard^2	0
Chi-Squared *Lengthd^2	0
Chi-Squared *D2s^2	0
Chi-Squared *AFd^2	0
Chi-Squared *Mismatch^2	0
Chi-Squared *Canberra^2	0
Chi-Squared *Kulczynski1^2	0
Chi-Squared *Kulczynski2^2	0
Chi-Squared *Similarity-ratio^2	0
Chi-Squared *Jensen-Shannon^2	0
Chi-Squared *D2-star^2	0
Chi-Squared *N2r^2	0
Chi-Squared *N2rc^2	0
Chi-Squared *N2rrc^2	0
Normalized-Vectors *Harmonic-Mean	0
Normalized-Vectors *Jefferey-Div	0
Normalized-Vectors *K-Div	0
Normalized-Vectors *Pearson-Coeff	0
Normalized-Vectors *Squared-Chord	0
Normalized-Vectors *KL-Cond	0
Normalized-Vectors *Markov	0
Normalized-Vectors *Intersection	0
Normalized-Vectors *RRE-k-r	0
Normalized-Vectors *D2z	0
Normalized-Vectors *SimMM	0
Normalized-Vectors *EuclideanZ	0
Normalized-Vectors *EMD	0
Normalized-Vectors *Spearman	0
Normalized-Vectors *Jaccard	0
Normalized-Vectors *Lengthd	0
Normalized-Vectors *D2s	0
Normalized-Vectors *AFd	0
Normalized-Vectors *Mismatch	0
Normalized-Vectors *Canberra	0
Normalized-Vectors *Kulczynski1	0
Normalized-Vectors *Kulczynski2	0
Normalized-Vectors *Similarity-ratio	0
Normalized-Vectors *Jensen-Shannon	0
Normalized-Vectors *D2-star	0
Normalized-Vectors *N2r	0
Normalized-Vectors *N2rrc	0
Normalized-Vectors *Hellinger^2	0
Normalized-Vectors *Manhattan^2	0
Normalized-Vectors *Euclidean^2	0
Normalized-Vectors *Chi-Squared^2	0
Normalized-Vectors *Normalized-Vectors^2	0
Normalized-Vectors *Harmonic-Mean^2	0
Normalized-Vectors *Jefferey-Div^2	0
Normalized-Vectors *K-Div^2	0
Normalized-Vectors *Pearson-Coeff^2	0
Normalized-Vectors *Squared-Chord^2	0
Normalized-Vectors *KL-Cond^2	0
Normalized-Vectors *Markov^2	0
Normalized-Vectors *Intersection^2	0
Normalized-Vectors *RRE-k-r^2	0
Normalized-Vectors *D2z^2	0
Normalized-Vectors *SimMM^2	0
Normalized-Vectors *EuclideanZ^2	0
Normalized-Vectors *EMD^2	0
Normalized-Vectors *Spearman^2	0
Normalized-Vectors *Jaccard^2	0
Normalized-Vectors *Lengthd^2	0
Normalized-Vectors *D2s^2	0
Normalized-Vectors *AFd^2	0
Normalized-Vectors *Mismatch^2	0
Normalized-Vectors *Canberra^2	0
Normalized-Vectors *Kulczynski1^2	0
Normalized-Vectors *Kulczynski2^2	0
Normalized-Vectors *Similarity-ratio^2	0
Normalized-Vectors *Jensen-Shannon^2	0
Normalized-Vectors *D2-star^2	0
Normalized-Vectors *N2r^2	0
Normalized-Vectors *N2rrc^2	0
Harmonic-Mean *Jefferey-Div	0
Harmonic-Mean *K-Div	0
Harmonic-Mean *Pearson-Coeff	0
Harmonic-Mean *Squared-Chord	0
Harmonic-Mean *KL-Cond	0
Harmonic-Mean *Markov	0
Harmonic-Mean *Intersection	0
Harmonic-Mean *RRE-k-r	0
Harmonic-Mean *D2z	0
Harmonic-Mean *SimMM	0
Harmonic-Mean *EuclideanZ	0
Harmonic-Mean *EMD	0
Harmonic-Mean *Spearman	0
Harmonic-Mean *Jaccard	0
Harmonic-Mean *Lengthd	0
Harmonic-Mean *D2s	0
Harmonic-Mean *AFd	0
Harmonic-Mean *Mismatch	0
Harmonic-Mean *Canberra	0
Harmonic-Mean *Kulczynski1	0
Harmonic-Mean *Kulczynski2	0
Harmonic-Mean *Similarity-ratio	0
Harmonic-Mean *Jensen-Shannon	0
Harmonic-Mean *D2-star	0
Harmonic-Mean *N2r	0
Harmonic-Mean *N2rc	0
Harmonic-Mean *N2rrc	0
Harmonic-Mean *Hellinger^2	0
Harmonic-Mean *Manhattan^2	0
Harmonic-Mean *Euclidean^2	0
Harmonic-Mean *Chi-Squared^2	0
Harmonic-Mean *Normalized-Vectors^2	0
Harmonic-Mean *Harmonic-Mean^2	0
Harmonic-Mean *Jefferey-Div^2	0
Harmonic-Mean *K-Div^2	0
Harmonic-Mean *Pearson-Coeff^2	0
Harmonic-Mean *Squared-Chord^2	0
Harmonic-Mean *KL-Cond^2	0
Harmonic-Mean *Markov^2	0
Harmonic-Mean *Intersection^2	0
Harmonic-Mean *RRE-k-r^2	0
Harmonic-Mean *D2z^2	0
Harmonic-Mean *SimMM^2	0
Harmonic-Mean *EuclideanZ^2	0
Harmonic-Mean *EMD^2	0
Harmonic-Mean *Spearman^2	0
Harmonic-Mean *Jaccard^2	0
Harmonic-Mean *Lengthd^2	0
Harmonic-Mean *D2s^2	0
Harmonic-Mean *AFd^2	0
Harmonic-Mean *Mismatch^2	0
Harmonic-Mean *Canberra^2	0
Harmonic-Mean *Kulczynski1^2	0
Harmonic-Mean *Kulczynski2^2	0
Harmonic-Mean *Similarity-ratio^2	0
Harmonic-Mean *Jensen-Shannon^2	0
Harmonic-Mean *D2-star^2	0
Harmonic-Mean *N2r^2	0
Harmonic-Mean *N2rc^2	0
Harmonic-Mean *N2rrc^2	0
Jefferey-Div *K-Div	0
Jefferey-Div *Pearson-Coeff	0
Jefferey-Div *Squared-Chord	0
Jefferey-Div *KL-Cond	0
Jefferey-Div *Markov	0
Jefferey-Div *Intersection	0
Jefferey-Div *RRE-k-r	0
Jefferey-Div *D2z	0
Jefferey-Div *SimMM	0
Jefferey-Div *EuclideanZ	0
Jefferey-Div *EMD	0
Jefferey-Div *Spearman	0
Jefferey-Div *Jaccard	0
Jefferey-Div *Lengthd	0
Jefferey-Div *D2s	0
Jefferey-Div *AFd	0
Jefferey-Div *Mismatch	0
Jefferey-Div *Canberra	0
Jefferey-Div *Kulczynski1	0
Jefferey-Div *Kulczynski2	0
Jefferey-Div *Similarity-ratio	0
Jefferey-Div *Jensen-Shannon	0
Jefferey-Div *D2-star	0
Jefferey-Div *N2r	0
Jefferey-Div *N2rc	0
Jefferey-Div *N2rrc	0
Jefferey-Div *Hellinger^2	0
Jefferey-Div *Manhattan^2	0
Jefferey-Div *Euclidean^2	0
Jefferey-Div *Chi-Squared^2	0
Jefferey-Div *Normalized-Vectors^2	0
Jefferey-Div *Harmonic-Mean^2	0
Jefferey-Div *Jefferey-Div^2	0
Jefferey-Div *K-Div^2	0
Jefferey-Div *Pearson-Coeff^2	0
Jefferey-Div *Squared-Chord^2	0
Jefferey-Div *KL-Cond^2	0
Jefferey-Div *Markov^2	0
Jefferey-Div *Intersection^2	0
Jefferey-Div *RRE-k-r^2	0
Jefferey-Div *D2z^2	0
Jefferey-Div *SimMM^2	0
Jefferey-Div *EuclideanZ^2	0
Jefferey-Div *EMD^2	0
Jefferey-Div *Spearman^2	0
Jefferey-Div *Jaccard^2	0
Jefferey-Div *Lengthd^2	0
Jefferey-Div *D2s^2	0
Jefferey-Div *AFd^2	0
Jefferey-Div *Mismatch^2	0
Jefferey-Div *Canberra^2	0
Jefferey-Div *Kulczynski1^2	0
Jefferey-Div *Kulczynski2^2	0
Jefferey-Div *Similarity-ratio^2	0
Jefferey-Div *Jensen-Shannon^2	0
Jefferey-Div *D2-star^2	0
Jefferey-Div *N2r^2	0
Jefferey-Div *N2rc^2	0
Jefferey-Div *N2rrc^2	0
K-Div *Pearson-Coeff	0
K-Div *Squared-Chord	0
K-Div *KL-Cond	0
K-Div *Markov	0
K-Div *Intersection	0
K-Div *RRE-k-r	0
K-Div *D2z	0
K-Div *SimMM	0
K-Div *EuclideanZ	0
K-Div *EMD	0
K-Div *Spearman	0
K-Div *Jaccard	0
K-Div *Lengthd	0
K-Div *D2s	0
K-Div *AFd	0
K-Div *Mismatch	0
K-Div *Canberra	0
K-Div *Kulczynski1	0
K-Div *Kulczynski2	0
K-Div *Similarity-ratio	0
K-Div *Jensen-Shannon	0
K-Div *D2-star	0
K-Div *N2r	0
K-Div *N2rc	0
K-Div *N2rrc	0
K-Div *Hellinger^2	0
K-Div *Manhattan^2	0
K-Div *Euclidean^2	0
K-Div *Chi-Squared^2	0
K-Div *Normalized-Vectors^2	0
K-Div *Harmonic-Mean^2	0
K-Div *Jefferey-Div^2	0
K-Div *K-Div^2	0
K-Div *Pearson-Coeff^2	0
K-Div *Squared-Chord^2	0
K-Div *KL-Cond^2	0
K-Div *Markov^2	0
K-Div *Intersection^2	0
K-Div *RRE-k-r^2	0
K-Div *D2z^2	0
K-Div *SimMM^2	0
K-Div *EuclideanZ^2	0
K-Div *EMD^2	0
K-Div *Spearman^2	0
K-Div *Jaccard^2	0
K-Div *Lengthd^2	0
K-Div *D2s^2	0
K-Div *AFd^2	0
K-Div *Mismatch^2	0
K-Div *Canberra^2	0
K-Div *Kulczynski1^2	0
K-Div *Kulczynski2^2	0
K-Div *Similarity-ratio^2	0
K-Div *Jensen-Shannon^2	0
K-Div *D2-star^2	0
K-Div *N2r^2	0
K-Div *N2rc^2	0
K-Div *N2rrc^2	0
Pearson-Coeff *Squared-Chord	0
Pearson-Coeff *KL-Cond	0
Pearson-Coeff *Markov	0
Pearson-Coeff *Intersection	0
Pearson-Coeff *RRE-k-r	0
Pearson-Coeff *D2z	0
Pearson-Coeff *SimMM	0
Pearson-Coeff *EuclideanZ	0
Pearson-Coeff *EMD	0
Pearson-Coeff *Spearman	0
Pearson-Coeff *Jaccard	0
Pearson-Coeff *Lengthd	0
Pearson-Coeff *D2s	0
Pearson-Coeff *AFd	0
Pearson-Coeff *Mismatch	0
Pearson-Coeff *Canberra	0
Pearson-Coeff *Kulczynski1	0
Pearson-Coeff *Kulczynski2	0
Pearson-Coeff *Similarity-ratio	0
Pearson-Coeff *Jensen-Shannon	0
Pearson-Coeff *D2-star	0
Pearson-Coeff *N2r	0
Pearson-Coeff *N2rc	0
Pearson-Coeff *N2rrc	0
Pearson-Coeff *Hellinger^2	0
Pearson-Coeff *Manhattan^2	0
Pearson-Coeff *Euclidean^2	0
Pearson-Coeff *Chi-Squared^2	0
Pearson-Coeff *Normalized-Vectors^2	0
Pearson-Coeff *Harmonic-Mean^2	0
Pearson-Coeff *Jefferey-Div^2	0
Pearson-Coeff *K-Div^2	0
Pearson-Coeff *Pearson-Coeff^2	0
Pearson-Coeff *Squared-Chord^2	0
Pearson-Coeff *KL-Cond^2	0
Pearson-Coeff *Markov^2	0
Pearson-Coeff *Intersection^2	0
Pearson-Coeff *RRE-k-r^2	0
Pearson-Coeff *D2z^2	0
Pearson-Coeff *SimMM^2	0
Pearson-Coeff *EuclideanZ^2	0
Pearson-Coeff *EMD^2	0
Pearson-Coeff *Spearman^2	0
Pearson-Coeff *Jaccard^2	0
Pearson-Coeff *Lengthd^2	0
Pearson-Coeff *D2s^2	0
Pearson-Coeff *AFd^2	0
Pearson-Coeff *Mismatch^2	0
Pearson-Coeff *Canberra^2	0
Pearson-Coeff *Kulczynski1^2	0
Pearson-Coeff *Kulczynski2^2	0
Pearson-Coeff *Similarity-ratio^2	0
Pearson-Coeff *Jensen-Shannon^2	0
Pearson-Coeff *D2-star^2	0
Pearson-Coeff *N2r^2	0
Pearson-Coeff *N2rc^2	0
Pearson-Coeff *N2rrc^2	0
Squared-Chord *KL-Cond	0
Squared-Chord *Markov	0
Squared-Chord *Intersection	0
Squared-Chord *RRE-k-r	0
Squared-Chord *D2z	0
Squared-Chord *SimMM	0
Squared-Chord *EuclideanZ	0
Squared-Chord *EMD	0
Squared-Chord *Spearman	0
Squared-Chord *Jaccard	0
Squared-Chord *Lengthd	0
Squared-Chord *D2s	0
Squared-Chord *AFd	0
Squared-Chord *Mismatch	0
Squared-Chord *Canberra	0
Squared-Chord *Kulczynski1	0
Squared-Chord *Kulczynski2	0
Squared-Chord *Similarity-ratio	0
Squared-Chord *Jensen-Shannon	0
Squared-Chord *D2-star	0
Squared-Chord *N2r	0
Squared-Chord *N2rc	0
Squared-Chord *N2rrc	0
Squared-Chord *Hellinger^2	0
Squared-Chord *Manhattan^2	0
Squared-Chord *Euclidean^2	0
Squared-Chord *Chi-Squared^2	0
Squared-Chord *Normalized-Vectors^2	0
Squared-Chord *Harmonic-Mean^2	0
Squared-Chord *Jefferey-Div^2	0
Squared-Chord *K-Div^2	0
Squared-Chord *Pearson-Coeff^2	0
Squared-Chord *Squared-Chord^2	0
Squared-Chord *KL-Cond^2	0
Squared-Chord *Markov^2	0
Squared-Chord *Intersection^2	0
Squared-Chord *RRE-k-r^2	0
Squared-Chord *D2z^2	0
Squared-Chord *SimMM^2	0
Squared-Chord *EuclideanZ^2	0
Squared-Chord *EMD^2	0
Squared-Chord *Spearman^2	0
Squared-Chord *Jaccard^2	0
Squared-Chord *Lengthd^2	0
Squared-Chord *D2s^2	0
Squared-Chord *AFd^2	0
Squared-Chord *Mismatch^2	0
Squared-Chord *Canberra^2	0
Squared-Chord *Kulczynski1^2	0
Squared-Chord *Kulczynski2^2	0
Squared-Chord *Similarity-ratio^2	0
Squared-Chord *Jensen-Shannon^2	0
Squared-Chord *D2-star^2	0
Squared-Chord *N2r^2	0
Squared-Chord *N2rc^2	0
Squared-Chord *N2rrc^2	0
KL-Cond *Markov	0
KL-Cond *Intersection	0
KL-Cond *RRE-k-r	0
KL-Cond *D2z	0
KL-Cond *SimMM	0
KL-Cond *EuclideanZ	0
KL-Cond *EMD	0
KL-Cond *Spearman	0
KL-Cond *Jaccard	0
KL-Cond *Lengthd	0
KL-Cond *D2s	0
KL-Cond *AFd	0
KL-Cond *Mismatch	0
KL-Cond *Canberra	0
KL-Cond *Kulczynski1	0
KL-Cond *Kulczynski2	0
KL-Cond *Similarity-ratio	0
KL-Cond *Jensen-Shannon	0
KL-Cond *D2-star	0
KL-Cond *N2r	0
KL-Cond *N2rc	0
KL-Cond *N2rrc	0
KL-Cond *Hellinger^2	0
KL-Cond *Manhattan^2	0
KL-Cond *Euclidean^2	0
KL-Cond *Chi-Squared^2	0
KL-Cond *Normalized-Vectors^2	0
KL-Cond *Harmonic-Mean^2	0
KL-Cond *Jefferey-Div^2	0
KL-Cond *K-Div^2	0
KL-Cond *Pearson-Coeff^2	0
KL-Cond *Squared-Chord^2	0
KL-Cond *KL-Cond^2	0
KL-Cond *Markov^2	0
KL-Cond *Intersection^2	0
KL-Cond *RRE-k-r^2	0
KL-Cond *D2z^2	0
KL-Cond *SimMM^2	0
KL-Cond *EuclideanZ^2	0
KL-Cond *EMD^2	0
KL-Cond *Spearman^2	0
KL-Cond *Jaccard^2	0
KL-Cond *Lengthd^2	0
KL-Cond *D2s^2	0
KL-Cond *AFd^2	0
KL-Cond *Mismatch^2	0
KL-Cond *Canberra^2	0
KL-Cond *Kulczynski1^2	0
KL-Cond *Kulczynski2^2	0
KL-Cond *Similarity-ratio^2	0
