Statistics	Correct_Neighbors
Manhattan	1
Euclidean	1
Normalized-Vectors	1
Pearson-Coeff	1
Intersection	1
EuclideanZ	1
Jaccard	1
Lengthd	1
Mismatch	1
Kulczynski2	1
Similarity-ratio	1
Hellinger	0
Chi-Squared	0
Harmonic-Mean	0
Jefferey-Div	0
K-Div	0
Squared-Chord	0
KL-Cond	0
Markov	0
RRE-k-r	0
D2z	0
SimMM	0
EMD	0
Spearman	0
D2s	0
AFd	0
Canberra	0
Kulczynski1	0
Jensen-Shannon	0
D2-star	0
N2r	0
N2rc	0
N2rrc	0
