Statistics	Correct_Neighbors
Euclidean^2 *N2r^2	8
Euclidean^2 *N2rc^2	8
Euclidean^2 *N2rrc^2	8
Chi-Squared^2 *Similarity-ratio^2	8
Chi-Squared^2 *N2r^2	8
Chi-Squared^2 *N2rc^2	8
Chi-Squared^2 *N2rrc^2	8
Normalized-Vectors^2 *Similarity-ratio^2	8
Normalized-Vectors^2 *N2r^2	8
Normalized-Vectors^2 *N2rc^2	8
Normalized-Vectors^2 *N2rrc^2	8
Harmonic-Mean^2 *Similarity-ratio^2	8
Harmonic-Mean^2 *N2r^2	8
Harmonic-Mean^2 *N2rc^2	8
Harmonic-Mean^2 *N2rrc^2	8
Jefferey-Div^2 *Similarity-ratio^2	8
Jefferey-Div^2 *N2r^2	8
Jefferey-Div^2 *N2rc^2	8
Jefferey-Div^2 *N2rrc^2	8
K-Div^2 *Similarity-ratio^2	8
K-Div^2 *N2r^2	8
K-Div^2 *N2rc^2	8
K-Div^2 *N2rrc^2	8
Pearson-Coeff^2 *N2r^2	8
Pearson-Coeff^2 *N2rc^2	8
Pearson-Coeff^2 *N2rrc^2	8
Squared-Chord^2 *Similarity-ratio^2	8
Squared-Chord^2 *N2r^2	8
Squared-Chord^2 *N2rc^2	8
Squared-Chord^2 *N2rrc^2	8
KL-Cond^2 *Similarity-ratio^2	8
KL-Cond^2 *N2r^2	8
KL-Cond^2 *N2rc^2	8
KL-Cond^2 *N2rrc^2	8
Markov^2 *Intersection^2	8
Markov^2 *Jaccard^2	8
Markov^2 *Mismatch^2	8
Markov^2 *Canberra^2	8
Markov^2 *Kulczynski1^2	8
Markov^2 *Kulczynski2^2	8
Markov^2 *Similarity-ratio^2	8
Intersection^2 *Jaccard^2	8
Intersection^2 *Lengthd^2	8
Intersection^2 *Mismatch^2	8
Intersection^2 *Kulczynski2^2	8
Intersection^2 *Similarity-ratio^2	8
Intersection^2 *N2r^2	8
Intersection^2 *N2rc^2	8
Intersection^2 *N2rrc^2	8
RRE-k-r^2 *N2r^2	8
RRE-k-r^2 *N2rc^2	8
RRE-k-r^2 *N2rrc^2	8
D2z^2 *N2r^2	8
D2z^2 *N2rc^2	8
D2z^2 *N2rrc^2	8
SimMM^2 *Similarity-ratio^2	8
SimMM^2 *N2r^2	8
SimMM^2 *N2rc^2	8
SimMM^2 *N2rrc^2	8
EuclideanZ^2 *N2rrc^2	8
Jaccard^2 *Lengthd^2	8
Jaccard^2 *Mismatch^2	8
Jaccard^2 *Kulczynski2^2	8
Jaccard^2 *Similarity-ratio^2	8
Jaccard^2 *N2r^2	8
Jaccard^2 *N2rc^2	8
Jaccard^2 *N2rrc^2	8
Lengthd^2 *Mismatch^2	8
Lengthd^2 *Kulczynski2^2	8
Lengthd^2 *Similarity-ratio^2	8
Lengthd^2 *N2r^2	8
Lengthd^2 *N2rc^2	8
Lengthd^2 *N2rrc^2	8
AFd^2 *Similarity-ratio^2	8
AFd^2 *N2r^2	8
AFd^2 *N2rc^2	8
AFd^2 *N2rrc^2	8
Mismatch^2 *Kulczynski2^2	8
Mismatch^2 *Similarity-ratio^2	8
Mismatch^2 *N2r^2	8
Mismatch^2 *N2rc^2	8
Mismatch^2 *N2rrc^2	8
Canberra^2 *N2r^2	8
Canberra^2 *N2rc^2	8
Canberra^2 *N2rrc^2	8
Kulczynski1^2 *N2r^2	8
Kulczynski1^2 *N2rc^2	8
Kulczynski1^2 *N2rrc^2	8
Kulczynski2^2 *Similarity-ratio^2	8
Kulczynski2^2 *N2r^2	8
Kulczynski2^2 *N2rc^2	8
Kulczynski2^2 *N2rrc^2	8
Similarity-ratio^2 *Jensen-Shannon^2	8
Similarity-ratio^2 *N2r^2	8
Similarity-ratio^2 *N2rc^2	8
Similarity-ratio^2 *N2rrc^2	8
Jensen-Shannon^2 *N2r^2	8
Jensen-Shannon^2 *N2rc^2	8
Jensen-Shannon^2 *N2rrc^2	8
N2r^2 *N2rc^2	8
N2r^2 *N2rrc^2	8
N2rc^2 *N2rrc^2	8
Jaccard *D2-star	7
Jaccard *D2-star^2	7
Mismatch *D2-star	7
Mismatch *D2-star^2	7
D2-star *Hellinger^2	7
D2-star *Manhattan^2	7
D2-star *Euclidean^2	7
D2-star *Intersection^2	7
D2-star *Jaccard^2	7
D2-star *Mismatch^2	7
D2-star *Kulczynski2^2	7
D2-star *Similarity-ratio^2	7
Jaccard^2 *D2-star^2	7
Mismatch^2 *D2-star^2	7
Hellinger	6
Chi-Squared	6
Normalized-Vectors	6
Harmonic-Mean	6
Jefferey-Div	6
K-Div	6
Squared-Chord	6
KL-Cond	6
RRE-k-r	6
SimMM	6
AFd	6
Canberra	6
Kulczynski1	6
Jensen-Shannon	6
Hellinger^2	6
Chi-Squared^2	6
Normalized-Vectors^2	6
Harmonic-Mean^2	6
Jefferey-Div^2	6
K-Div^2	6
Squared-Chord^2	6
KL-Cond^2	6
RRE-k-r^2	6
SimMM^2	6
AFd^2	6
Canberra^2	6
Kulczynski1^2	6
Jensen-Shannon^2	6
Hellinger *Manhattan	6
Hellinger *Euclidean	6
Hellinger *Chi-Squared	6
Hellinger *Normalized-Vectors	6
Hellinger *Harmonic-Mean	6
Hellinger *Jefferey-Div	6
Hellinger *K-Div	6
Hellinger *Pearson-Coeff	6
Hellinger *Squared-Chord	6
Hellinger *KL-Cond	6
Hellinger *Intersection	6
Hellinger *RRE-k-r	6
Hellinger *D2z	6
Hellinger *SimMM	6
Hellinger *EuclideanZ	6
Hellinger *EMD	6
Hellinger *Spearman	6
Hellinger *Jaccard	6
Hellinger *Lengthd	6
Hellinger *D2s	6
Hellinger *AFd	6
Hellinger *Mismatch	6
Hellinger *Canberra	6
Hellinger *Kulczynski1	6
Hellinger *Kulczynski2	6
Hellinger *Similarity-ratio	6
Hellinger *Jensen-Shannon	6
Hellinger *Hellinger^2	6
Hellinger *Manhattan^2	6
Hellinger *Euclidean^2	6
Hellinger *Chi-Squared^2	6
Hellinger *Normalized-Vectors^2	6
Hellinger *Harmonic-Mean^2	6
Hellinger *Jefferey-Div^2	6
Hellinger *K-Div^2	6
Hellinger *Pearson-Coeff^2	6
Hellinger *Squared-Chord^2	6
Hellinger *KL-Cond^2	6
Hellinger *Intersection^2	6
Hellinger *RRE-k-r^2	6
Hellinger *D2z^2	6
Hellinger *SimMM^2	6
Hellinger *EuclideanZ^2	6
Hellinger *EMD^2	6
Hellinger *Jaccard^2	6
Hellinger *Lengthd^2	6
Hellinger *AFd^2	6
Hellinger *Mismatch^2	6
Hellinger *Canberra^2	6
Hellinger *Kulczynski1^2	6
Hellinger *Kulczynski2^2	6
Hellinger *Similarity-ratio^2	6
Hellinger *Jensen-Shannon^2	6
Manhattan *Chi-Squared	6
Manhattan *Normalized-Vectors	6
Manhattan *Harmonic-Mean	6
Manhattan *Jefferey-Div	6
Manhattan *K-Div	6
Manhattan *Pearson-Coeff	6
Manhattan *Squared-Chord	6
Manhattan *KL-Cond	6
Manhattan *RRE-k-r	6
Manhattan *D2z	6
Manhattan *SimMM	6
Manhattan *EuclideanZ	6
Manhattan *EMD	6
Manhattan *Spearman	6
Manhattan *D2s	6
Manhattan *AFd	6
Manhattan *Canberra	6
Manhattan *Kulczynski1	6
Manhattan *Jensen-Shannon	6
Manhattan *Hellinger^2	6
Manhattan *Chi-Squared^2	6
Manhattan *Normalized-Vectors^2	6
Manhattan *Harmonic-Mean^2	6
Manhattan *Jefferey-Div^2	6
Manhattan *K-Div^2	6
Manhattan *Pearson-Coeff^2	6
Manhattan *Squared-Chord^2	6
Manhattan *KL-Cond^2	6
Manhattan *RRE-k-r^2	6
Manhattan *D2z^2	6
Manhattan *SimMM^2	6
Manhattan *EuclideanZ^2	6
Manhattan *EMD^2	6
Manhattan *Spearman^2	6
Manhattan *D2s^2	6
Manhattan *AFd^2	6
Manhattan *Canberra^2	6
Manhattan *Kulczynski1^2	6
Manhattan *Jensen-Shannon^2	6
Euclidean *Chi-Squared	6
Euclidean *Normalized-Vectors	6
Euclidean *Harmonic-Mean	6
Euclidean *Jefferey-Div	6
Euclidean *K-Div	6
Euclidean *Pearson-Coeff	6
Euclidean *Squared-Chord	6
Euclidean *KL-Cond	6
Euclidean *RRE-k-r	6
Euclidean *D2z	6
Euclidean *SimMM	6
Euclidean *EuclideanZ	6
Euclidean *EMD	6
Euclidean *Spearman	6
Euclidean *D2s	6
Euclidean *AFd	6
Euclidean *Canberra	6
Euclidean *Kulczynski1	6
Euclidean *Jensen-Shannon	6
Euclidean *Hellinger^2	6
Euclidean *Chi-Squared^2	6
Euclidean *Normalized-Vectors^2	6
Euclidean *Harmonic-Mean^2	6
Euclidean *Jefferey-Div^2	6
Euclidean *K-Div^2	6
Euclidean *Pearson-Coeff^2	6
Euclidean *Squared-Chord^2	6
Euclidean *KL-Cond^2	6
Euclidean *RRE-k-r^2	6
Euclidean *D2z^2	6
Euclidean *SimMM^2	6
Euclidean *EuclideanZ^2	6
Euclidean *EMD^2	6
Euclidean *AFd^2	6
Euclidean *Canberra^2	6
Euclidean *Kulczynski1^2	6
Euclidean *Jensen-Shannon^2	6
Chi-Squared *Normalized-Vectors	6
Chi-Squared *Harmonic-Mean	6
Chi-Squared *Jefferey-Div	6
Chi-Squared *K-Div	6
Chi-Squared *Pearson-Coeff	6
Chi-Squared *Squared-Chord	6
Chi-Squared *KL-Cond	6
Chi-Squared *Intersection	6
Chi-Squared *RRE-k-r	6
Chi-Squared *D2z	6
Chi-Squared *SimMM	6
Chi-Squared *EuclideanZ	6
Chi-Squared *Jaccard	6
Chi-Squared *Lengthd	6
Chi-Squared *AFd	6
Chi-Squared *Mismatch	6
Chi-Squared *Canberra	6
Chi-Squared *Kulczynski1	6
Chi-Squared *Kulczynski2	6
Chi-Squared *Jensen-Shannon	6
Chi-Squared *Hellinger^2	6
Chi-Squared *Manhattan^2	6
Chi-Squared *Euclidean^2	6
Chi-Squared *Chi-Squared^2	6
Chi-Squared *Normalized-Vectors^2	6
Chi-Squared *Harmonic-Mean^2	6
Chi-Squared *Jefferey-Div^2	6
Chi-Squared *K-Div^2	6
Chi-Squared *Pearson-Coeff^2	6
Chi-Squared *Squared-Chord^2	6
Chi-Squared *KL-Cond^2	6
Chi-Squared *Intersection^2	6
Chi-Squared *RRE-k-r^2	6
Chi-Squared *D2z^2	6
Chi-Squared *SimMM^2	6
Chi-Squared *EuclideanZ^2	6
Chi-Squared *Jaccard^2	6
Chi-Squared *Lengthd^2	6
Chi-Squared *AFd^2	6
Chi-Squared *Mismatch^2	6
Chi-Squared *Canberra^2	6
Chi-Squared *Kulczynski1^2	6
Chi-Squared *Kulczynski2^2	6
Chi-Squared *Jensen-Shannon^2	6
Normalized-Vectors *Harmonic-Mean	6
Normalized-Vectors *Jefferey-Div	6
Normalized-Vectors *K-Div	6
Normalized-Vectors *Pearson-Coeff	6
Normalized-Vectors *Squared-Chord	6
Normalized-Vectors *KL-Cond	6
Normalized-Vectors *Intersection	6
Normalized-Vectors *RRE-k-r	6
Normalized-Vectors *D2z	6
Normalized-Vectors *SimMM	6
Normalized-Vectors *EuclideanZ	6
Normalized-Vectors *Jaccard	6
Normalized-Vectors *Lengthd	6
Normalized-Vectors *AFd	6
Normalized-Vectors *Mismatch	6
Normalized-Vectors *Canberra	6
Normalized-Vectors *Kulczynski1	6
Normalized-Vectors *Kulczynski2	6
Normalized-Vectors *Jensen-Shannon	6
Normalized-Vectors *Hellinger^2	6
Normalized-Vectors *Manhattan^2	6
Normalized-Vectors *Euclidean^2	6
Normalized-Vectors *Chi-Squared^2	6
Normalized-Vectors *Normalized-Vectors^2	6
Normalized-Vectors *Harmonic-Mean^2	6
Normalized-Vectors *Jefferey-Div^2	6
Normalized-Vectors *K-Div^2	6
Normalized-Vectors *Pearson-Coeff^2	6
Normalized-Vectors *Squared-Chord^2	6
Normalized-Vectors *KL-Cond^2	6
Normalized-Vectors *Intersection^2	6
Normalized-Vectors *RRE-k-r^2	6
Normalized-Vectors *D2z^2	6
Normalized-Vectors *SimMM^2	6
Normalized-Vectors *EuclideanZ^2	6
Normalized-Vectors *Jaccard^2	6
Normalized-Vectors *Lengthd^2	6
Normalized-Vectors *AFd^2	6
Normalized-Vectors *Mismatch^2	6
Normalized-Vectors *Canberra^2	6
Normalized-Vectors *Kulczynski1^2	6
Normalized-Vectors *Kulczynski2^2	6
Normalized-Vectors *Jensen-Shannon^2	6
Harmonic-Mean *Jefferey-Div	6
Harmonic-Mean *K-Div	6
Harmonic-Mean *Pearson-Coeff	6
Harmonic-Mean *Squared-Chord	6
Harmonic-Mean *KL-Cond	6
Harmonic-Mean *Intersection	6
Harmonic-Mean *RRE-k-r	6
Harmonic-Mean *D2z	6
Harmonic-Mean *SimMM	6
Harmonic-Mean *EuclideanZ	6
Harmonic-Mean *Jaccard	6
Harmonic-Mean *Lengthd	6
Harmonic-Mean *AFd	6
Harmonic-Mean *Mismatch	6
Harmonic-Mean *Canberra	6
Harmonic-Mean *Kulczynski1	6
Harmonic-Mean *Kulczynski2	6
Harmonic-Mean *Jensen-Shannon	6
Harmonic-Mean *Hellinger^2	6
Harmonic-Mean *Manhattan^2	6
Harmonic-Mean *Euclidean^2	6
Harmonic-Mean *Chi-Squared^2	6
Harmonic-Mean *Normalized-Vectors^2	6
Harmonic-Mean *Harmonic-Mean^2	6
Harmonic-Mean *Jefferey-Div^2	6
Harmonic-Mean *K-Div^2	6
Harmonic-Mean *Pearson-Coeff^2	6
Harmonic-Mean *Squared-Chord^2	6
Harmonic-Mean *KL-Cond^2	6
Harmonic-Mean *Intersection^2	6
Harmonic-Mean *RRE-k-r^2	6
Harmonic-Mean *D2z^2	6
Harmonic-Mean *SimMM^2	6
Harmonic-Mean *EuclideanZ^2	6
Harmonic-Mean *Jaccard^2	6
Harmonic-Mean *Lengthd^2	6
Harmonic-Mean *AFd^2	6
Harmonic-Mean *Mismatch^2	6
Harmonic-Mean *Canberra^2	6
Harmonic-Mean *Kulczynski1^2	6
Harmonic-Mean *Kulczynski2^2	6
Harmonic-Mean *Jensen-Shannon^2	6
Jefferey-Div *K-Div	6
Jefferey-Div *Pearson-Coeff	6
Jefferey-Div *Squared-Chord	6
Jefferey-Div *KL-Cond	6
Jefferey-Div *Intersection	6
Jefferey-Div *RRE-k-r	6
Jefferey-Div *D2z	6
Jefferey-Div *SimMM	6
Jefferey-Div *EuclideanZ	6
Jefferey-Div *Jaccard	6
Jefferey-Div *Lengthd	6
Jefferey-Div *AFd	6
Jefferey-Div *Mismatch	6
Jefferey-Div *Canberra	6
Jefferey-Div *Kulczynski1	6
Jefferey-Div *Kulczynski2	6
Jefferey-Div *Jensen-Shannon	6
Jefferey-Div *Hellinger^2	6
Jefferey-Div *Manhattan^2	6
Jefferey-Div *Euclidean^2	6
Jefferey-Div *Chi-Squared^2	6
Jefferey-Div *Normalized-Vectors^2	6
Jefferey-Div *Harmonic-Mean^2	6
Jefferey-Div *Jefferey-Div^2	6
Jefferey-Div *K-Div^2	6
Jefferey-Div *Pearson-Coeff^2	6
